# wavelength(um)    fp/fs
0.132669     2.21730000e-04
0.132714     1.90211000e-04
0.132758     5.64178000e-04
0.132802     1.69639000e-04
0.132846     5.42077000e-04
0.132891     4.95555000e-04
0.132935     2.95334000e-04
0.132979     8.94619000e-04
0.133024     4.48764000e-04
0.133068     2.94389000e-04
0.133112     5.01551000e-04
0.133157     5.15801000e-04
0.133201     2.43064000e-04
0.133245     1.75005000e-04
0.133290     5.48588000e-04
0.133334     2.48573000e-04
0.133379     4.00407000e-04
0.133423     4.91301000e-04
0.133468     3.19084000e-04
0.133512     2.23005000e-04
0.133557     1.85531000e-04
0.133601     2.95613000e-04
0.133646     5.07345000e-04
0.133690     1.63440000e-04
0.133735     1.77354000e-04
0.133779     2.23985000e-04
0.133824     2.37433000e-04
0.133869     2.85027000e-04
0.133913     1.68814000e-04
0.133958     2.79197000e-04
0.134003     2.70068000e-04
0.134047     1.51874000e-04
0.134092     1.86362000e-04
0.134137     1.50970000e-04
0.134181     1.75011000e-04
0.134226     2.13972000e-04
0.134271     2.58169000e-04
0.134316     4.55444000e-04
0.134360     1.58445000e-04
0.134405     1.82653000e-04
0.134450     4.86264000e-04
0.134495     3.90413000e-04
0.134540     2.13409000e-04
0.134584     3.19940000e-04
0.134629     2.22920000e-04
0.134674     1.58913000e-04
0.134719     2.07884000e-04
0.134764     4.86960000e-04
0.134809     2.15736000e-04
0.134854     4.92954000e-04
0.134899     2.21621000e-04
0.134944     2.06030000e-04
0.134989     1.99291000e-04
0.135034     2.33149000e-04
0.135079     4.77718000e-04
0.135124     4.64242000e-04
0.135169     5.40629000e-04
0.135214     2.21178000e-04
0.135259     1.82163000e-04
0.135304     4.82034000e-04
0.135349     2.99090000e-04
0.135394     4.57447000e-04
0.135439     1.60936000e-04
0.135484     5.00220000e-04
0.135530     4.45792000e-04
0.135575     1.92656000e-04
0.135620     2.57665000e-04
0.135665     2.40463000e-04
0.135710     1.45717000e-04
0.135756     2.14688000e-04
0.135801     1.96933000e-04
0.135846     4.75487000e-04
0.135891     4.90788000e-04
0.135937     4.41095000e-04
0.135982     1.87054000e-04
0.136027     2.36269000e-04
0.136073     3.63801000e-04
0.136118     1.52474000e-04
0.136163     3.51392000e-04
0.136209     4.57441000e-04
0.136254     3.03698000e-04
0.136300     4.15718000e-04
0.136345     2.35632000e-04
0.136391     2.49662000e-04
0.136436     1.53178000e-04
0.136481     2.53918000e-04
0.136527     3.06873000e-04
0.136572     1.42836000e-04
0.136618     1.99218000e-04
0.136664     1.63123000e-04
0.136709     1.62398000e-04
0.136755     1.54824000e-04
0.136800     1.66785000e-04
0.136846     3.50931000e-04
0.136891     1.89171000e-04
0.136937     2.50569000e-04
0.136983     1.50201000e-04
0.137028     2.75093000e-04
