# Wavelength              Flux
#         um   erg s-1 cm-2 cm
     1.18461   1.547637065e+06
     1.18619   1.561909626e+06
     1.18778   1.479164477e+06
     1.18936   1.534228715e+06
     1.19095   1.562667757e+06
     1.19254   1.568320971e+06
     1.19413   1.565305708e+06
     1.19572   1.531575886e+06
     1.19732   1.475751213e+06
     1.19891   1.495124647e+06
     1.20051   1.561903754e+06
     1.20211   1.564632581e+06
     1.20372   1.513521478e+06
     1.20532   1.568342618e+06
     1.20693   1.561944989e+06
     1.20854   1.468971220e+06
     1.21016   1.552385237e+06
     1.21177   1.573937916e+06
     1.21339   1.581614119e+06
     1.21501   1.584460994e+06
     1.21663   1.581298800e+06
     1.21825   1.589059977e+06
     1.21988   1.572970244e+06
     1.22150   1.582442868e+06
     1.22313   1.587100825e+06
     1.22476   1.587748459e+06
     1.22640   1.583140731e+06
     1.22803   1.584446470e+06
     1.22967   1.594570380e+06
     1.23131   1.595266617e+06
     1.23296   1.587151938e+06
     1.23460   1.589342069e+06
     1.23625   1.573158295e+06
     1.23790   1.606173236e+06
     1.23955   1.587831669e+06
     1.24120   1.587374654e+06
     1.24286   1.560279858e+06
     1.24452   1.608335081e+06
     1.24618   1.607034541e+06
     1.24784   1.605599052e+06
     1.24951   1.609992601e+06
     1.25117   1.582988675e+06
     1.25284   1.568530954e+06
     1.25451   1.616704271e+06
     1.25619   1.605560141e+06
     1.25786   1.611187726e+06
     1.25954   1.615780333e+06
     1.26122   1.614163783e+06
     1.26291   1.627339782e+06
     1.26459   1.597126257e+06
     1.26628   1.628245030e+06
     1.26797   1.600344068e+06
     1.26966   1.631041262e+06
     1.27135   1.631301947e+06
     1.27305   1.637825137e+06
     1.27475   1.614356964e+06
     1.27645   1.641451911e+06
     1.27815   1.642676824e+06
     1.27986   1.641267496e+06
     1.28156   1.586286126e+06
     1.28327   1.610540787e+06
     1.28499   1.627892544e+06
     1.28670   1.647621689e+06
     1.28842   1.634923210e+06
     1.29014   1.607192270e+06
     1.29186   1.621113290e+06
     1.29358   1.636946570e+06
     1.29531   1.646515565e+06
     1.29704   1.632299570e+06
     1.29877   1.655406756e+06
     1.30050   1.646940016e+06
     1.30223   1.661846125e+06
     1.30397   1.644772442e+06
     1.30571   1.655460919e+06
     1.30745   1.659311797e+06
     1.30920   1.660527571e+06
     1.31095   1.664643107e+06
     1.31269   1.550304623e+06
     1.31445   1.583747675e+06
     1.31620   1.656472048e+06
     1.31796   1.668594425e+06
     1.31971   1.671243916e+06
     1.32148   1.667991531e+06
     1.32324   1.685016807e+06
     1.32500   1.681792610e+06
     1.32677   1.674658932e+06
     1.32854   1.654475285e+06
     1.33031   1.659307556e+06
     1.33209   1.634318119e+06
     1.33387   1.689667237e+06
     1.33565   1.687883650e+06
     1.33743   1.698108729e+06
     1.33921   1.663497201e+06
     1.34100   1.688531262e+06
     1.34279   1.705222532e+06
     1.34458   1.709885797e+06
     1.34637   1.702872525e+06
     1.34817   1.712716051e+06
     1.34997   1.696137032e+06
     1.35177   1.714554845e+06
     1.35357   1.722967035e+06
     1.35538   1.702550882e+06
     1.35719   1.705960653e+06
     1.35900   1.715399314e+06
     1.36081   1.709464682e+06
     1.36263   1.704315051e+06
     1.36445   1.714395936e+06
     1.36627   1.721675118e+06
     1.36809   1.722037601e+06
     1.36991   1.735034949e+06
     1.37174   1.733279868e+06
     1.37357   1.721558346e+06
     1.37541   1.730720005e+06
     1.37724   1.740865750e+06
     1.37908   1.748015379e+06
     1.38092   1.749856662e+06
     1.38276   1.749541767e+06
     1.38461   1.738592714e+06
     1.38645   1.735353311e+06
     1.38830   1.758852069e+06
     1.39016   1.722671838e+06
     1.39201   1.718444687e+06
     1.39387   1.740651881e+06
     1.39573   1.743130339e+06
     1.39759   1.741808295e+06
     1.39945   1.734904871e+06
     1.40132   1.733292578e+06
     1.40319   1.769286203e+06
     1.40506   1.761045780e+06
     1.40694   1.760255568e+06
     1.40881   1.761766040e+06
     1.41069   1.760267913e+06
     1.41258   1.715083308e+06
     1.41446   1.775754038e+06
     1.41635   1.764551561e+06
     1.41824   1.766112533e+06
     1.42013   1.761745139e+06
     1.42203   1.763147013e+06
     1.42392   1.749150793e+06
     1.42582   1.696491000e+06
     1.42772   1.741975564e+06
     1.42963   1.729579122e+06
     1.43154   1.770329544e+06
     1.43345   1.794140112e+06
     1.43536   1.783856642e+06
     1.43727   1.804225522e+06
     1.43919   1.803878429e+06
     1.44111   1.757166399e+06
     1.44304   1.795731545e+06
     1.44496   1.787508522e+06
     1.44689   1.805258191e+06
     1.44882   1.797967637e+06
     1.45075   1.751360275e+06
     1.45269   1.813668688e+06
     1.45463   1.795922914e+06
     1.45657   1.768121488e+06
     1.45851   1.823041752e+06
     1.46046   1.762753377e+06
     1.46240   1.774214041e+06
     1.46436   1.795361733e+06
     1.46631   1.780799740e+06
     1.46827   1.810523868e+06
     1.47022   1.780119886e+06
     1.47219   1.810233021e+06
     1.47415   1.829610885e+06
     1.47612   1.782284865e+06
     1.47809   1.834445525e+06
     1.48006   1.833039508e+06
     1.48203   1.829230252e+06
     1.48401   1.850771070e+06
     1.48599   1.838692104e+06
     1.48797   1.600932444e+06
     1.48996   1.835932197e+06
     1.49195   1.867539887e+06
     1.49394   1.881147812e+06
     1.49593   1.865311203e+06
     1.49793   1.859472358e+06
     1.49993   1.868160459e+06
     1.50193   1.651320910e+06
     1.50393   1.636000002e+06
     1.50594   1.757776143e+06
     1.50795   1.891703836e+06
     1.50996   1.881859687e+06
     1.51197   1.886969108e+06
     1.51399   1.865958234e+06
     1.51601   1.875569155e+06
     1.51803   1.895533326e+06
     1.52006   1.891071972e+06
     1.52209   1.885043906e+06
     1.52412   1.910978785e+06
     1.52615   1.901489933e+06
     1.52819   1.921441895e+06
     1.53023   1.870293282e+06
     1.53227   1.935328721e+06
     1.53431   1.910115832e+06
     1.53636   1.956729137e+06
     1.53841   1.877596009e+06
     1.54046   1.884967066e+06
     1.54252   1.913862925e+06
     1.54457   1.980814341e+06
     1.54664   1.964545976e+06
     1.54870   1.971142696e+06
     1.55077   1.935697642e+06
     1.55283   1.955289666e+06
     1.55491   1.929495570e+06
     1.55698   1.914423072e+06
     1.55906   1.936858013e+06
     1.56114   1.986846963e+06
     1.56322   1.897118895e+06
     1.56531   1.961147490e+06
     1.56740   1.937084977e+06
     1.56949   1.945442293e+06
     1.57158   1.957619826e+06
     1.57368   1.882593962e+06
     1.57578   1.792380497e+06
     1.57788   1.827626406e+06
     1.57998   1.991607546e+06
     1.58209   1.929690463e+06
     1.58420   1.980835953e+06
     1.58632   1.969342124e+06
     1.58843   1.832300532e+06
     1.59055   1.862268109e+06
     1.59268   2.004551877e+06
     1.59480   1.991465351e+06
     1.59693   1.952951291e+06
     1.59906   2.000142908e+06
     1.60119   1.976970663e+06
     1.60333   1.977136249e+06
     1.60547   1.968841597e+06
     1.60761   1.991294781e+06
     1.60975   1.972197864e+06
     1.61190   2.018891793e+06
     1.61405   2.018919852e+06
     1.61621   1.860047298e+06
     1.61836   1.991640954e+06
     1.62052   1.855061460e+06
     1.62268   1.963306688e+06
     1.62485   1.977273626e+06
     1.62702   2.037653576e+06
     1.62919   2.029349631e+06
     1.63136   2.015035525e+06
     1.63354   2.023035559e+06
     1.63572   1.980069374e+06
     1.63790   1.949859619e+06
     1.64009   1.943147814e+06
     1.64227   2.036811197e+06
     1.64447   1.933839762e+06
     1.64666   1.986597766e+06
     1.64886   1.977841718e+06
     1.65106   2.040672433e+06
     1.65326   1.950604752e+06
     1.65547   1.979098610e+06
     1.65767   2.010652535e+06
     1.65989   2.010305400e+06
     1.66210   1.980274497e+06
     1.66432   1.933151906e+06
     1.66654   1.936024806e+06
     1.66876   1.977591063e+06
     1.67099   1.950931937e+06
     1.67322   1.907657178e+06
     1.67545   1.864967685e+06
     1.67769   1.970748565e+06
     1.67992   1.983425986e+06
     1.68217   1.943174012e+06
     1.68441   1.976460696e+06
     1.68666   1.922967072e+06
     1.68891   1.927615319e+06
     1.69116   1.904499145e+06
     1.69342   1.976600569e+06
     1.69568   1.967264611e+06
     1.69794   1.937678972e+06
     1.70020   1.888762686e+06
     1.70247   1.920966211e+06
     1.70474   1.940843727e+06
     1.70702   1.901577439e+06
     1.70930   1.898586922e+06
     1.71158   1.719787450e+06
     1.71386   1.938197193e+06
     1.71615   1.915484717e+06
     1.71844   1.922380108e+06
     1.72073   1.904635315e+06
     1.72303   1.862372045e+06
     1.72532   1.892960178e+06
     1.72763   1.884418544e+06
     1.72993   1.883183304e+06
     1.73224   1.811660226e+06
     1.73455   1.856034162e+06
     1.73687   1.878086299e+06
     1.73918   1.874335579e+06
     1.74150   1.808142070e+06
     1.74383   1.877209611e+06
     1.74615   1.838723383e+06
     1.74848   1.884237455e+06
     1.75082   1.851988968e+06
     1.75315   1.846224121e+06
     1.75549   1.863814317e+06
     1.75783   1.857234373e+06
     1.76018   1.830805884e+06
     1.76253   1.809948944e+06
     1.76488   1.827370823e+06
     1.76723   1.802399720e+06
     1.76959   1.826749262e+06
     1.77195   1.785355315e+06
     1.77432   1.826223012e+06
     1.77668   1.772727429e+06
     1.77905   1.825130534e+06
     1.78143   1.812142851e+06
     1.78380   1.781861529e+06
     1.78618   1.793293430e+06
     1.78857   1.822799781e+06
     1.79095   1.818535047e+06
     1.79334   1.768041277e+06
     1.79574   1.820732244e+06
     1.79813   1.800197706e+06
     1.80053   1.788718966e+06
     1.80293   1.729027825e+06
     1.80534   1.766813655e+06
     1.80775   1.774371296e+06
     1.81016   1.755732333e+06
     1.81258   1.775484073e+06
     1.81499   1.752545115e+06
     1.81742   1.753757530e+06
     1.81984   1.774092460e+06
     1.82227   1.753202068e+06
     1.82470   1.770410385e+06
     1.82713   1.745929393e+06
     1.82957   1.708570353e+06
     1.83201   1.756569354e+06
     1.83446   1.745420269e+06
     1.83690   1.692043772e+06
     1.83936   1.717923293e+06
     1.84181   1.663716175e+06
     1.84427   1.714139593e+06
     1.84673   1.638280164e+06
     1.84919   1.728719877e+06
     1.85166   1.695523497e+06
     1.85413   1.716299928e+06
     1.85660   1.686432766e+06
     1.85908   1.686842171e+06
     1.86156   1.706881895e+06
     1.86404   1.699720936e+06
     1.86653   1.682764580e+06
     1.86902   1.699083422e+06
     1.87152   1.666362535e+06
     1.87401   1.648195622e+06
     1.87651   1.586109851e+06
     1.87902   1.682025504e+06
     1.88152   1.692378906e+06
     1.88403   1.675984201e+06
     1.88655   1.626665795e+06
     1.88907   1.598542941e+06
     1.89159   1.610070694e+06
     1.89411   1.637570658e+06
     1.89664   1.636401749e+06
     1.89917   1.640107259e+06
     1.90170   1.660002048e+06
     1.90424   1.612755857e+06
     1.90678   1.657562434e+06
     1.90932   1.627612733e+06
     1.91187   1.608757348e+06
     1.91442   1.639507197e+06
     1.91698   1.637095658e+06
     1.91953   1.595491267e+06
     1.92209   1.630314808e+06
     1.92466   1.631313192e+06
     1.92723   1.610258000e+06
     1.92980   1.602951928e+06
     1.93237   1.527845769e+06
     1.93495   1.586254113e+06
     1.93753   1.629960989e+06
     1.94012   1.588763305e+06
     1.94271   1.567121909e+06
     1.94530   1.465278050e+06
     1.94789   1.569609526e+06
     1.95049   1.484865605e+06
     1.95310   1.587138752e+06
     1.95570   1.597806381e+06
     1.95831   1.587867231e+06
     1.96092   1.558232198e+06
     1.96354   1.546359075e+06
     1.96616   1.595322450e+06
     1.96878   1.584252667e+06
     1.97141   1.552009295e+06
     1.97404   1.537714540e+06
     1.97667   1.506150452e+06
     1.97931   1.437373897e+06
     1.98195   1.551099206e+06
     1.98460   1.499059319e+06
     1.98724   1.473729777e+06
     1.98990   1.550615324e+06
     1.99255   1.479984231e+06
     1.99521   1.532931422e+06
     1.99787   1.504481136e+06
     2.00054   1.544895926e+06
     2.00321   1.521700619e+06
     2.00588   1.527267205e+06
     2.00855   1.520915748e+06
     2.01123   1.534823517e+06
     2.01392   1.521931115e+06
     2.01660   1.519349593e+06
     2.01930   1.508273509e+06
     2.02199   1.492328720e+06
     2.02469   1.494760296e+06
     2.02739   1.489581971e+06
     2.03009   1.479225413e+06
     2.03280   1.506588153e+06
     2.03551   1.479679399e+06
     2.03823   1.481249498e+06
     2.04095   1.480402739e+06
     2.04367   1.496266790e+06
     2.04640   1.484523526e+06
     2.04913   1.492433594e+06
     2.05186   1.465221604e+06
     2.05460   1.470063814e+06
     2.05734   1.472133379e+06
     2.06009   1.443843361e+06
     2.06284   1.389255659e+06
     2.06559   1.466232790e+06
     2.06834   1.444539358e+06
     2.07110   1.430381145e+06
     2.07387   1.451094275e+06
     2.07663   1.438836282e+06
     2.07941   1.447680564e+06
     2.08218   1.442208035e+06
     2.08496   1.412310112e+06
     2.08774   1.433156531e+06
     2.09053   1.440150797e+06
     2.09331   1.409203715e+06
     2.09611   1.414971822e+06
     2.09890   1.416137923e+06
     2.10170   1.423151166e+06
     2.10451   1.434799870e+06
     2.10732   1.409549979e+06
     2.11013   1.390470664e+06
     2.11294   1.415009826e+06
     2.11576   1.371871665e+06
     2.11859   1.391181474e+06
     2.12141   1.393712220e+06
     2.12424   1.378402906e+06
     2.12708   1.398069537e+06
     2.12991   1.401368541e+06
     2.13276   1.396131941e+06
     2.13560   1.377707708e+06
     2.13845   1.392809213e+06
     2.14130   1.391733793e+06
     2.14416   1.384945626e+06
     2.14702   1.374461958e+06
     2.14989   1.381190908e+06
     2.15276   1.371499642e+06
     2.15563   1.371765307e+06
     2.15850   1.368873570e+06
     2.16138   1.370981291e+06
     2.16427   1.363657740e+06
     2.16716   1.342370022e+06
     2.17005   1.358639435e+06
     2.17294   1.357124419e+06
     2.17584   1.338512307e+06
     2.17874   1.314922490e+06
     2.18165   1.332962580e+06
     2.18456   1.350514823e+06
     2.18748   1.320039634e+06
     2.19040   1.324747754e+06
     2.19332   1.339036492e+06
     2.19624   1.335448595e+06
     2.19917   1.329312924e+06
     2.20211   1.324671104e+06
     2.20505   1.274077313e+06
     2.20799   1.266802176e+06
     2.21093   1.315167079e+06
     2.21388   1.324035382e+06
     2.21684   1.319696544e+06
     2.21980   1.317648174e+06
     2.22276   1.300908290e+06
     2.22572   1.292079058e+06
     2.22869   1.285427031e+06
     2.23167   1.289108434e+06
     2.23464   1.300888411e+06
     2.23763   1.286502349e+06
     2.24061   1.287092969e+06
     2.24360   1.284741141e+06
     2.24659   1.278963014e+06
     2.24959   1.287346819e+06
     2.25259   1.284813762e+06
     2.25560   1.265812261e+06
     2.25861   1.282384463e+06
     2.26162   1.236891605e+06
     2.26464   1.251386418e+06
     2.26766   1.270993254e+06
     2.27069   1.263136664e+06
     2.27372   1.260682943e+06
     2.27675   1.262208848e+06
     2.27979   1.235531849e+06
     2.28283   1.215833785e+06
     2.28587   1.251832611e+06
     2.28892   1.252246202e+06
     2.29198   1.232072113e+06
     2.29504   1.101565089e+06
     2.29810   1.167449409e+06
     2.30116   1.198819780e+06
     2.30423   1.190588037e+06
     2.30731   1.208180445e+06
     2.31039   1.210444419e+06
     2.31347   1.195105718e+06
     2.31656   1.202832946e+06
     2.31965   1.204241032e+06
     2.32274   1.085396803e+06
     2.32584   1.112765236e+06
     2.32894   1.149588113e+06
     2.33205   1.162234495e+06
     2.33516   1.145651057e+06
     2.33828   1.133828235e+06
     2.34140   1.168227435e+06
     2.34452   1.166611108e+06
     2.34765   1.169126712e+06
     2.35078   1.162881754e+06
     2.35392   1.015172739e+06
     2.35706   1.097139643e+06
     2.36021   1.118504944e+06
     2.36335   1.127880994e+06
     2.36651   1.134891150e+06
     2.36967   1.128769994e+06
     2.37283   1.116889019e+06
     2.37599   1.134745138e+06
     2.37916   1.140341314e+06
     2.38234   1.048230930e+06
     2.38552   1.020492193e+06
     2.38870   1.082401314e+06
     2.39189   1.089571191e+06
     2.39508   1.104826198e+06
     2.39827   1.106207081e+06
     2.40147   1.098919255e+06
     2.40468   1.110202544e+06
     2.40788   1.112703838e+06
     2.41110   1.114749474e+06
     2.41431   1.007941310e+06
     2.41754   1.031555755e+06
     2.42076   1.064916250e+06
     2.42399   1.072333492e+06
     2.42723   1.068073764e+06
     2.43046   1.083938965e+06
     2.43371   1.074563749e+06
     2.43695   1.076755089e+06
     2.44020   1.076662964e+06
     2.44346   1.082310796e+06
     2.44672   9.934000444e+05
     2.44999   1.026431895e+06
     2.45325   1.035131123e+06
     2.45653   1.007992099e+06
     2.45980   1.058980143e+06
     2.46309   1.060253955e+06
     2.46637   1.061070801e+06
     2.46966   1.040238396e+06
     2.47296   1.047407290e+06
     2.47626   1.050706781e+06
     2.47956   9.735462238e+05
     2.48287   9.879623130e+05
     2.48618   9.366118543e+05
     2.48950   9.773938974e+05
     2.49282   9.822879632e+05
     2.49615   9.904821314e+05
     2.49948   9.820072190e+05
     2.50281   9.912904985e+05
     2.50615   9.927769042e+05
     2.50950   9.905950957e+05
     2.51284   9.572240558e+05
     2.51620   9.748808969e+05
     2.51955   9.791771493e+05
     2.52292   9.697377766e+05
     2.52628   9.413074546e+05
     2.52965   9.750568416e+05
     2.53303   9.735262553e+05
     2.53641   9.770340080e+05
     2.53979   9.679327685e+05
     2.54318   9.618688494e+05
     2.54657   9.526734409e+05
     2.54997   9.671272285e+05
     2.55337   9.523689408e+05
     2.55678   9.624116441e+05
     2.56019   9.822370918e+05
     2.56361   9.576989189e+05
     2.56703   9.706360005e+05
     2.57045   9.806689827e+05
     2.57388   9.736921750e+05
     2.57732   9.708641424e+05
     2.58076   9.644025538e+05
     2.58420   9.613268458e+05
     2.58765   9.613802168e+05
     2.59110   9.811591981e+05
     2.59456   9.748257816e+05
     2.59802   9.754127430e+05
     2.60148   9.848677810e+05
     2.60495   9.665410993e+05
     2.60843   9.622391691e+05
     2.61191   9.843503516e+05
     2.61540   9.799051956e+05
     2.61889   9.427179512e+05
     2.62238   9.272955179e+05
     2.62588   9.338132262e+05
     2.62938   9.520353377e+05
     2.63289   9.492883301e+05
     2.63640   9.493334520e+05
     2.63992   8.962431350e+05
     2.64344   9.326473624e+05
     2.64697   9.404146204e+05
     2.65050   9.247834602e+05
     2.65404   9.003147173e+05
     2.65758   9.100442551e+05
     2.66112   9.158024614e+05
     2.66467   9.141602732e+05
     2.66823   9.239018054e+05
     2.67179   9.328209633e+05
     2.67535   9.199575196e+05
     2.67892   9.268796996e+05
     2.68250   9.254186445e+05
     2.68608   9.374330479e+05
     2.68966   9.237675088e+05
     2.69325   9.248674651e+05
     2.69684   9.163260830e+05
     2.70044   9.153949838e+05
     2.70404   9.173111970e+05
     2.70765   9.152298568e+05
     2.71127   9.216343845e+05
     2.71488   9.179447708e+05
     2.71850   9.102070171e+05
     2.72213   9.219385840e+05
     2.72576   9.161384687e+05
     2.72940   9.065115348e+05
     2.73304   9.153138145e+05
     2.73669   9.144732602e+05
     2.74034   9.010213544e+05
     2.74400   9.082695247e+05
     2.74766   9.055750470e+05
     2.75132   9.088721685e+05
     2.75499   8.971234311e+05
     2.75867   9.046037747e+05
     2.76235   9.065994370e+05
     2.76604   8.897577364e+05
     2.76973   8.887130194e+05
     2.77342   8.920482881e+05
     2.77712   8.884168821e+05
     2.78083   8.858112332e+05
     2.78454   8.853202505e+05
     2.78825   8.789560106e+05
     2.79197   8.564420000e+05
     2.79570   8.737683099e+05
     2.79943   8.788948120e+05
     2.80316   8.417401407e+05
     2.80690   8.642342621e+05
     2.81065   8.583302282e+05
     2.81440   8.710184057e+05
     2.81815   8.578044280e+05
     2.82191   8.625017970e+05
     2.82568   8.605018128e+05
     2.82945   8.628184977e+05
     2.83322   8.654849353e+05
     2.83700   8.573568892e+05
     2.84079   8.567341531e+05
     2.84458   8.592519264e+05
     2.84838   8.566812477e+05
     2.85218   8.458154452e+05
     2.85598   8.450347699e+05
     2.85979   8.554767658e+05
     2.86361   8.503106894e+05
     2.86743   8.483267442e+05
     2.87125   8.242453242e+05
     2.87508   8.495996274e+05
     2.87892   8.495089122e+05
     2.88276   8.483190888e+05
     2.88661   8.278371866e+05
     2.89046   8.327617020e+05
     2.89432   8.406654637e+05
     2.89818   8.382299211e+05
     2.90204   8.212874005e+05
     2.90592   8.318772400e+05
     2.90979   8.218316186e+05
     2.91368   8.308824476e+05
     2.91756   8.319719165e+05
     2.92146   8.095733631e+05
     2.92535   8.049275224e+05
     2.92926   8.075983124e+05
     2.93317   8.015272164e+05
     2.93708   8.070912462e+05
     2.94100   8.124194322e+05
     2.94492   7.917278683e+05
     2.94885   7.964731446e+05
     2.95278   8.070262436e+05
     2.95672   8.014657782e+05
     2.96067   7.881491918e+05
     2.96462   8.010398425e+05
     2.96858   7.820771759e+05
     2.97254   8.014246936e+05
     2.97650   8.021978956e+05
     2.98047   7.933644419e+05
     2.98445   7.978588590e+05
     2.98843   7.805632572e+05
     2.99242   7.896041859e+05
     2.99641   7.918936911e+05
     3.00041   7.717413267e+05
     3.00441   7.824889988e+05
     3.00842   7.561046187e+05
     3.01244   7.848905221e+05
     3.01645   7.803381326e+05
     3.02048   7.702089409e+05
     3.02451   7.757115904e+05
     3.02854   7.677983509e+05
     3.03259   7.730711704e+05
     3.03663   7.712578589e+05
     3.04068   7.533165075e+05
     3.04474   7.601248730e+05
     3.04880   7.506867038e+05
     3.05287   7.597277597e+05
     3.05694   7.632195475e+05
     3.06102   7.640997558e+05
     3.06511   7.458686582e+05
     3.06920   7.576972837e+05
     3.07329   7.545154685e+05
     3.07739   7.483304561e+05
     3.08150   7.504142278e+05
     3.08561   7.292862762e+05
     3.08972   7.308152391e+05
     3.09385   7.456480794e+05
     3.09798   7.430449611e+05
     3.10211   7.476256498e+05
     3.10625   7.336800744e+05
     3.11039   7.427801941e+05
     3.11454   7.110327164e+05
     3.11870   7.238852598e+05
     3.12286   7.336675014e+05
     3.12703   7.309716457e+05
     3.13120   7.143351051e+05
     3.13537   7.119351592e+05
     3.13956   7.255254827e+05
     3.14375   7.244274898e+05
     3.14794   7.176408076e+05
     3.15214   7.175234240e+05
     3.15635   7.106560364e+05
     3.16056   7.192891721e+05
     3.16478   7.159272988e+05
     3.16900   7.135111547e+05
     3.17323   7.146980173e+05
     3.17746   6.963650512e+05
     3.18170   6.915626420e+05
     3.18594   7.127531832e+05
     3.19020   7.041395467e+05
     3.19445   7.028971763e+05
     3.19871   6.930235081e+05
     3.20298   7.022474604e+05
     3.20725   7.013603411e+05
     3.21153   7.034312594e+05
     3.21582   6.987441216e+05
     3.22011   6.947928228e+05
     3.22441   6.951738873e+05
     3.22871   6.787333772e+05
     3.23302   6.770211943e+05
     3.23733   6.787274908e+05
     3.24165   6.866459687e+05
     3.24597   6.792930164e+05
     3.25030   6.877461797e+05
     3.25464   6.843692867e+05
     3.25898   6.864875354e+05
     3.26333   6.795504983e+05
     3.26769   6.817598889e+05
     3.27205   6.803005844e+05
     3.27641   6.741030655e+05
     3.28078   6.612562834e+05
     3.28516   6.554099506e+05
     3.28954   6.688241177e+05
     3.29393   6.615246502e+05
     3.29833   6.700472757e+05
     3.30273   6.704596025e+05
     3.30713   6.668736977e+05
     3.31155   6.613005574e+05
     3.31597   6.578581235e+05
     3.32039   6.308656350e+05
     3.32482   6.561092579e+05
     3.32926   6.591966573e+05
     3.33370   6.570607287e+05
     3.33815   6.259230787e+05
     3.34260   6.356856924e+05
     3.34706   6.537836576e+05
     3.35152   6.511006913e+05
     3.35600   6.447272301e+05
     3.36047   6.499623832e+05
     3.36496   6.411362122e+05
     3.36945   6.415435044e+05
     3.37394   6.440436357e+05
     3.37844   6.405644073e+05
     3.38295   6.398045501e+05
     3.38747   6.413677163e+05
     3.39199   6.251597736e+05
     3.39651   5.956282392e+05
     3.40104   6.258313331e+05
     3.40558   6.284592527e+05
     3.41012   6.270086883e+05
     3.41467   6.159270336e+05
     3.41923   6.281155708e+05
     3.42379   6.278457403e+05
     3.42836   6.260991062e+05
     3.43293   6.260616647e+05
     3.43751   6.223677687e+05
     3.44210   6.212448598e+05
     3.44669   6.166776037e+05
     3.45129   6.082841173e+05
     3.45590   6.023819215e+05
     3.46051   6.002134821e+05
     3.46513   6.093151599e+05
     3.46975   6.153213590e+05
     3.47438   6.113409969e+05
     3.47901   6.119385801e+05
     3.48366   6.103305527e+05
     3.48830   6.060296454e+05
     3.49296   6.040732217e+05
     3.49762   6.037336172e+05
     3.50228   6.034132174e+05
     3.50696   5.937128426e+05
     3.51164   5.862948195e+05
     3.51632   5.945077382e+05
     3.52101   5.747646187e+05
     3.52571   5.905422897e+05
     3.53042   5.950560587e+05
     3.53513   5.930387457e+05
     3.53984   5.851584960e+05
     3.54456   5.864002591e+05
     3.54929   5.866579577e+05
     3.55403   5.878663014e+05
     3.55877   5.851799299e+05
     3.56352   5.870714539e+05
     3.56827   5.794393383e+05
     3.57304   5.610670072e+05
     3.57780   5.741360778e+05
     3.58258   5.784600451e+05
     3.58736   5.636341721e+05
     3.59214   5.708275782e+05
     3.59694   5.752366224e+05
     3.60173   5.717040573e+05
     3.60654   5.744515503e+05
     3.61135   5.732615321e+05
     3.61617   5.708415040e+05
     3.62099   5.702337640e+05
     3.62583   5.677952827e+05
     3.63066   5.596591174e+05
     3.63551   5.505398398e+05
     3.64036   5.558089608e+05
     3.64522   5.611590539e+05
     3.65008   5.582155381e+05
     3.65495   5.516148678e+05
     3.65983   5.461078384e+05
     3.66471   5.519304790e+05
     3.66960   5.539740759e+05
     3.67449   5.552072259e+05
     3.67940   5.413086700e+05
     3.68431   5.403538383e+05
     3.68922   5.510444693e+05
     3.69414   5.449716434e+05
     3.69907   5.361058125e+05
     3.70401   5.391506972e+05
     3.70895   5.318484799e+05
     3.71390   5.425011164e+05
     3.71885   5.439032929e+05
     3.72382   5.418505758e+05
     3.72878   5.400829932e+05
     3.73376   5.227677674e+05
     3.73874   5.317725472e+05
     3.74373   5.338314599e+05
     3.74872   5.354125696e+05
     3.75373   5.287192920e+05
     3.75873   5.325932857e+05
     3.76375   5.245145774e+05
     3.76877   5.241154574e+05
     3.77380   5.262002014e+05
     3.77883   5.176845425e+05
     3.78388   5.222289144e+05
     3.78892   5.259210839e+05
     3.79398   5.247529661e+05
     3.79904   5.228971131e+05
     3.80411   5.219565198e+05
     3.80919   5.153526919e+05
     3.81427   5.063180163e+05
     3.81936   5.121669129e+05
     3.82445   5.166173300e+05
     3.82956   5.158786762e+05
     3.83467   5.039332355e+05
     3.83978   5.075289107e+05
     3.84490   5.120033356e+05
     3.85003   5.089711201e+05
     3.85517   4.998232384e+05
     3.86031   5.041221409e+05
     3.86547   4.988430131e+05
     3.87062   4.993939071e+05
     3.87579   5.039364475e+05
     3.88096   5.029897087e+05
     3.88614   4.977126283e+05
     3.89132   4.970217441e+05
     3.89651   4.877256766e+05
     3.90171   4.974363176e+05
     3.90692   4.928603465e+05
     3.91213   4.882237243e+05
     3.91735   4.947806916e+05
     3.92258   4.926550489e+05
     3.92781   4.922774829e+05
     3.93305   4.868434709e+05
     3.93830   4.824121099e+05
     3.94355   4.886267707e+05
     3.94881   4.853168769e+05
     3.95408   4.836515445e+05
     3.95936   4.803027269e+05
     3.96464   4.836368616e+05
     3.96993   4.839024149e+05
     3.97523   4.800805579e+05
     3.98053   4.696334554e+05
     3.98584   4.662593303e+05
     3.99116   4.714954540e+05
     3.99649   4.753893240e+05
     4.00182   4.729124710e+05
     4.00716   4.745832948e+05
     4.01250   4.730451620e+05
     4.01786   4.642173997e+05
     4.02322   4.664317125e+05
     4.02859   4.703130911e+05
     4.03396   4.688132814e+05
     4.03934   4.685453907e+05
     4.04473   4.567969977e+05
     4.05013   4.633147120e+05
     4.05553   4.600199918e+05
     4.06094   4.617265372e+05
     4.06636   4.559257202e+05
     4.07179   4.402804822e+05
     4.07722   4.533108911e+05
     4.08266   4.575492329e+05
     4.08811   4.552295746e+05
     4.09356   4.558394725e+05
