# Wavelength              Flux
#         um   erg s-1 cm-2 cm
     0.34510   4.351095221e+05
     0.34556   4.262486500e+05
     0.34602   2.939672278e+05
     0.34648   3.440749205e+05
     0.34695   4.608322290e+05
     0.34741   3.302952157e+05
     0.34787   3.325992341e+05
     0.34834   4.666135680e+05
     0.34880   4.830937131e+05
     0.34927   2.909687764e+05
     0.34973   3.619551025e+05
     0.35020   5.448482902e+05
     0.35067   5.456393365e+05
     0.35113   4.229009426e+05
     0.35160   3.710852080e+05
     0.35207   4.001861563e+05
     0.35254   2.503121441e+05
     0.35301   4.461365026e+05
     0.35348   4.648214665e+05
     0.35396   4.745847876e+05
     0.35443   4.672399751e+05
     0.35490   4.813912418e+05
     0.35537   3.668784839e+05
     0.35585   4.189231694e+05
     0.35632   4.822098013e+05
     0.35680   2.751097480e+05
     0.35727   2.704632893e+05
     0.35775   3.497359791e+05
     0.35823   2.260190254e+05
     0.35871   2.246104597e+05
     0.35918   4.135979603e+05
     0.35966   4.433525831e+05
     0.36014   5.840882485e+05
     0.36062   3.820328806e+05
     0.36111   3.260074031e+05
     0.36159   4.643930566e+05
     0.36207   2.558960810e+05
     0.36255   5.732577353e+05
     0.36304   4.533006737e+05
     0.36352   3.556322827e+05
     0.36401   5.569111490e+05
     0.36449   4.879958293e+05
     0.36498   3.210209745e+05
     0.36546   5.989569075e+05
     0.36595   6.191053258e+05
     0.36644   5.746827044e+05
     0.36693   4.826064727e+05
     0.36742   6.377060018e+05
     0.36791   4.644559733e+05
     0.36840   4.570168921e+05
     0.36889   4.326098050e+05
     0.36938   5.773133897e+05
     0.36988   6.729498621e+05
     0.37037   4.955610868e+05
     0.37086   3.390609899e+05
     0.37136   6.742311964e+05
     0.37185   4.582811089e+05
     0.37235   3.134709983e+05
     0.37285   5.091967896e+05
     0.37335   3.371909162e+05
     0.37384   2.606983114e+05
     0.37434   4.526140136e+05
     0.37484   1.920339102e+05
     0.37534   5.009923802e+05
     0.37584   4.781180427e+05
     0.37634   4.492417530e+05
     0.37685   4.766420985e+05
     0.37735   5.971688089e+05
     0.37785   6.272107300e+05
     0.37836   8.166562151e+05
     0.37886   5.181783483e+05
     0.37937   5.215735454e+05
     0.37987   4.123791857e+05
     0.38038   6.708540102e+05
     0.38089   5.532841890e+05
     0.38140   5.628280757e+05
     0.38190   3.667257082e+05
     0.38241   3.227226681e+05
     0.38292   2.807292838e+05
     0.38344   2.672227312e+05
     0.38395   2.675600666e+05
     0.38446   4.715118421e+05
     0.38497   5.035458753e+05
     0.38549   4.788014701e+05
     0.38600   2.717976085e+05
     0.38651   5.105289442e+05
     0.38703   3.624760688e+05
     0.38755   5.019661689e+05
     0.38806   3.957158354e+05
     0.38858   4.078979350e+05
     0.38910   5.634901180e+05
     0.38962   6.105981147e+05
     0.39014   5.696139464e+05
     0.39066   5.242987939e+05
     0.39118   7.649731626e+05
     0.39170   6.796625141e+05
     0.39223   4.331096994e+05
     0.39275   4.447909567e+05
     0.39327   1.920122507e+05
     0.39380   2.747311949e+05
     0.39432   4.572686162e+05
     0.39485   6.295208290e+05
     0.39538   7.448893147e+05
     0.39590   7.011168609e+05
     0.39643   3.833382980e+05
     0.39696   2.001820081e+05
     0.39749   4.579797443e+05
     0.39802   7.765660021e+05
     0.39855   7.763256077e+05
     0.39908   9.862294879e+05
     0.39962   8.685045527e+05
     0.40015   9.473389249e+05
     0.40068   9.040644880e+05
     0.40122   9.947028080e+05
     0.40175   9.863548966e+05
     0.40229   9.970147359e+05
     0.40283   9.994360399e+05
     0.40336   7.168509474e+05
     0.40390   1.050342255e+06
     0.40444   8.122425161e+05
     0.40498   9.384686361e+05
     0.40552   1.021424282e+06
     0.40606   9.759801908e+05
     0.40660   7.215325842e+05
     0.40715   8.367121034e+05
     0.40769   8.927203197e+05
     0.40823   1.028382466e+06
     0.40878   1.074228745e+06
     0.40932   1.155420678e+06
     0.40987   9.880867491e+05
     0.41042   8.321043992e+05
     0.41096   1.068631612e+06
     0.41151   1.099112740e+06
     0.41206   1.055922793e+06
     0.41261   1.087028961e+06
     0.41316   9.228400279e+05
     0.41371   9.914517983e+05
     0.41426   9.289915319e+05
     0.41482   1.055322880e+06
     0.41537   9.768246354e+05
     0.41592   1.065922652e+06
     0.41648   1.093163760e+06
     0.41704   1.042794957e+06
     0.41759   9.454787271e+05
     0.41815   1.007898965e+06
     0.41871   9.807418283e+05
     0.41927   1.060806160e+06
     0.41982   8.806908323e+05
     0.42038   8.863301649e+05
     0.42095   1.110610565e+06
     0.42151   1.040223651e+06
     0.42207   1.101959116e+06
     0.42263   7.622316017e+05
     0.42320   1.111688585e+06
     0.42376   9.814101467e+05
     0.42433   1.052286895e+06
     0.42489   9.437745496e+05
     0.42546   9.275891310e+05
     0.42603   1.008248925e+06
     0.42660   1.083699754e+06
     0.42717   7.823593373e+05
     0.42773   9.398571122e+05
     0.42831   9.713207272e+05
     0.42888   8.333912611e+05
     0.42945   9.238392601e+05
     0.43002   7.077216695e+05
     0.43060   6.423296484e+05
     0.43117   5.648647807e+05
     0.43175   1.176779352e+06
     0.43232   1.074939317e+06
     0.43290   9.387477274e+05
     0.43348   1.237384854e+06
     0.43405   8.848242601e+05
     0.43463   1.127473206e+06
     0.43521   1.009641786e+06
     0.43579   1.163701945e+06
     0.43638   1.208057742e+06
     0.43696   1.181757728e+06
     0.43754   1.132167059e+06
     0.43812   1.163116865e+06
     0.43871   8.941267252e+05
     0.43929   1.108361625e+06
     0.43988   1.107692874e+06
     0.44047   1.073189304e+06
     0.44106   1.218751931e+06
     0.44164   1.186314588e+06
     0.44223   1.286329494e+06
     0.44282   1.322618441e+06
     0.44341   1.204035255e+06
     0.44401   1.345919351e+06
     0.44460   1.268096475e+06
     0.44519   1.322772075e+06
     0.44579   1.114893722e+06
     0.44638   1.275490504e+06
     0.44698   1.268372800e+06
     0.44757   1.418738910e+06
     0.44817   1.356536389e+06
     0.44877   1.406245782e+06
     0.44937   1.392672669e+06
     0.44997   1.381945247e+06
     0.45057   1.544636870e+06
     0.45117   1.541016888e+06
     0.45177   1.460793733e+06
     0.45237   1.450074219e+06
     0.45298   1.302870156e+06
     0.45358   1.383322883e+06
     0.45418   1.491265705e+06
     0.45479   1.394637510e+06
     0.45540   1.474069592e+06
     0.45600   1.514872567e+06
     0.45661   1.545668659e+06
     0.45722   1.479842556e+06
     0.45783   1.520400214e+06
     0.45844   1.372870883e+06
     0.45906   1.499065636e+06
     0.45967   1.437346919e+06
     0.46028   1.450202495e+06
     0.46090   1.565962879e+06
     0.46151   1.467626646e+06
     0.46213   1.508254521e+06
     0.46274   1.583988501e+06
     0.46336   1.555656543e+06
     0.46398   1.535979857e+06
     0.46460   1.583413943e+06
     0.46522   1.558216191e+06
     0.46584   1.570310105e+06
     0.46646   1.609991928e+06
     0.46708   1.505230791e+06
     0.46770   1.572421563e+06
     0.46833   1.547562092e+06
     0.46895   1.563608934e+06
     0.46958   1.630383326e+06
     0.47021   1.527434192e+06
     0.47083   1.546524970e+06
     0.47146   1.579749882e+06
     0.47209   1.671342643e+06
     0.47272   1.603565489e+06
     0.47335   1.571024475e+06
     0.47398   1.585331712e+06
     0.47461   1.661318606e+06
     0.47525   1.684363677e+06
     0.47588   1.637630479e+06
     0.47652   1.596864273e+06
     0.47715   1.653178516e+06
     0.47779   1.749124835e+06
     0.47843   1.683954032e+06
     0.47907   1.604248300e+06
     0.47970   1.692283766e+06
     0.48034   1.676953971e+06
     0.48099   1.685601276e+06
     0.48163   1.682764869e+06
     0.48227   1.674206847e+06
     0.48291   1.732986816e+06
     0.48356   1.665589792e+06
     0.48420   1.573152730e+06
     0.48485   1.708310876e+06
     0.48550   1.632524784e+06
     0.48614   1.340363808e+06
     0.48679   1.561861032e+06
     0.48744   1.532730798e+06
     0.48809   1.621006320e+06
     0.48874   1.612277924e+06
     0.48940   1.613719427e+06
     0.49005   1.774096841e+06
     0.49070   1.719382489e+06
     0.49136   1.659345981e+06
     0.49201   1.545966439e+06
     0.49267   1.694654101e+06
     0.49333   1.770957391e+06
     0.49398   1.623581140e+06
     0.49464   1.770580542e+06
     0.49530   1.823802510e+06
     0.49596   1.650033685e+06
     0.49663   1.765210334e+06
     0.49729   1.774980580e+06
     0.49795   1.744923790e+06
     0.49862   1.550338785e+06
     0.49928   1.713940054e+06
     0.49995   1.758096520e+06
     0.50061   1.591943105e+06
     0.50128   1.600585392e+06
     0.50195   1.648767091e+06
     0.50262   1.693553245e+06
     0.50329   1.843073981e+06
     0.50396   1.615504844e+06
     0.50464   1.783109211e+06
     0.50531   1.660328251e+06
     0.50598   1.872478556e+06
     0.50666   1.772290758e+06
     0.50733   1.770714088e+06
     0.50801   1.675212408e+06
     0.50869   1.694429273e+06
     0.50937   1.868979976e+06
     0.51005   1.737641566e+06
     0.51073   1.751992036e+06
     0.51141   1.780797214e+06
     0.51209   1.854652339e+06
     0.51277   1.600656251e+06
     0.51346   1.799841176e+06
     0.51414   1.634128074e+06
     0.51483   1.788166829e+06
     0.51552   1.715394173e+06
     0.51620   1.832646452e+06
     0.51689   1.473862318e+06
     0.51758   1.479643613e+06
     0.51827   1.519125601e+06
     0.51897   1.783668844e+06
     0.51966   1.665138788e+06
     0.52035   1.843750009e+06
     0.52105   1.689690039e+06
     0.52174   1.827901816e+06
     0.52244   1.898898672e+06
     0.52313   1.659091320e+06
     0.52383   1.883186569e+06
     0.52453   1.910028284e+06
     0.52523   1.938427438e+06
     0.52593   1.861219010e+06
     0.52663   1.646006411e+06
     0.52734   1.492938050e+06
     0.52804   1.866951883e+06
     0.52874   1.913889823e+06
     0.52945   1.974910823e+06
     0.53016   1.825757557e+06
     0.53086   2.020454772e+06
     0.53157   1.982342557e+06
     0.53228   1.935432956e+06
     0.53299   1.681588825e+06
     0.53370   1.851017062e+06
     0.53441   1.908981971e+06
     0.53513   1.978015601e+06
     0.53584   2.061961961e+06
     0.53656   1.979316982e+06
     0.53727   1.783685358e+06
     0.53799   2.050765583e+06
     0.53871   1.987036725e+06
     0.53943   1.970786316e+06
     0.54014   1.876806516e+06
     0.54087   1.698870149e+06
     0.54159   1.946711160e+06
     0.54231   1.974018688e+06
     0.54303   1.951421640e+06
     0.54376   1.912629040e+06
     0.54448   2.032680958e+06
     0.54521   1.994582450e+06
     0.54594   1.985249726e+06
     0.54667   2.027123413e+06
     0.54739   2.079806871e+06
     0.54813   1.982095583e+06
     0.54886   2.038870513e+06
     0.54959   2.021136162e+06
     0.55032   2.088853098e+06
     0.55106   2.006676633e+06
     0.55179   2.086479647e+06
     0.55253   2.086189733e+06
     0.55327   2.046382699e+06
     0.55400   2.138172541e+06
     0.55474   2.155801795e+06
     0.55548   2.105977475e+06
     0.55622   2.070598090e+06
     0.55697   2.081240161e+06
     0.55771   2.043338656e+06
     0.55845   2.114287303e+06
     0.55920   1.943478592e+06
     0.55994   1.997215622e+06
     0.56069   2.134521881e+06
     0.56144   2.078703575e+06
     0.56219   2.157818983e+06
     0.56294   2.139609173e+06
     0.56369   2.153003814e+06
     0.56444   2.148330750e+06
     0.56519   2.173130703e+06
     0.56595   2.052329759e+06
     0.56670   2.149807754e+06
     0.56746   2.201411559e+06
     0.56822   2.192535929e+06
     0.56898   2.157339181e+06
     0.56973   2.220138424e+06
     0.57049   2.155412265e+06
     0.57126   2.069169643e+06
     0.57202   2.227526157e+06
     0.57278   2.268861577e+06
     0.57355   2.262491796e+06
     0.57431   2.263972055e+06
     0.57508   2.220399369e+06
     0.57584   2.187212262e+06
     0.57661   2.240854679e+06
     0.57738   2.266527809e+06
     0.57815   2.243248962e+06
     0.57892   2.198178876e+06
     0.57970   2.266562519e+06
     0.58047   2.284868786e+06
     0.58124   2.271512851e+06
     0.58202   2.293812277e+06
     0.58280   2.322730211e+06
     0.58357   2.296530093e+06
     0.58435   2.317825122e+06
     0.58513   2.277228475e+06
     0.58591   2.214045289e+06
     0.58669   2.251210362e+06
     0.58748   2.335494920e+06
     0.58826   2.299452785e+06
     0.58905   2.033616693e+06
     0.58983   2.073333106e+06
     0.59062   2.319653494e+06
     0.59141   2.303199881e+06
     0.59220   2.305197230e+06
     0.59299   2.284444637e+06
     0.59378   2.329201055e+06
     0.59457   2.339589617e+06
     0.59536   2.302491388e+06
     0.59616   2.347025662e+06
     0.59695   2.363014005e+06
     0.59775   2.317877639e+06
     0.59855   2.301625490e+06
     0.59934   2.366564834e+06
     0.60014   2.327842962e+06
     0.60095   2.325637506e+06
     0.60175   2.327100843e+06
     0.60255   2.271869782e+06
     0.60335   2.357176602e+06
     0.60416   2.400938994e+06
     0.60496   2.408865656e+06
     0.60577   2.358266135e+06
     0.60658   2.348205440e+06
     0.60739   2.418115233e+06
     0.60820   2.363994359e+06
     0.60901   2.356138546e+06
     0.60982   2.383438787e+06
     0.61064   2.278193084e+06
     0.61145   2.397013288e+06
     0.61227   2.333624669e+06
     0.61309   2.339240444e+06
     0.61390   2.296818903e+06
     0.61472   2.345766026e+06
     0.61554   2.350365768e+06
     0.61636   2.208414884e+06
     0.61719   2.318178907e+06
     0.61801   2.397957684e+06
     0.61883   2.421530499e+06
     0.61966   2.366613190e+06
     0.62049   2.426610183e+06
     0.62131   2.400367236e+06
     0.62214   2.386353621e+06
     0.62297   2.369738736e+06
     0.62380   2.397688772e+06
     0.62464   2.327730781e+06
     0.62547   2.330115610e+06
     0.62630   2.397263362e+06
     0.62714   2.403431846e+06
     0.62798   2.374639283e+06
     0.62882   2.423550766e+06
     0.62965   2.406050678e+06
     0.63049   2.407160273e+06
     0.63134   2.427784702e+06
     0.63218   2.368340718e+06
     0.63302   2.470846124e+06
     0.63387   2.421931683e+06
     0.63471   2.465346048e+06
     0.63556   2.466551410e+06
     0.63641   2.416091073e+06
     0.63726   2.483684279e+06
     0.63811   2.480657957e+06
     0.63896   2.492418688e+06
     0.63981   2.410338708e+06
     0.64066   2.453130307e+06
     0.64152   2.450775619e+06
     0.64237   2.438375231e+06
     0.64323   2.480061045e+06
     0.64409   2.442345335e+06
     0.64495   2.493193323e+06
     0.64581   2.486519058e+06
     0.64667   2.441403362e+06
     0.64753   2.459118553e+06
     0.64840   2.514645243e+06
     0.64926   2.469473005e+06
     0.65013   2.381526638e+06
     0.65100   2.515294597e+06
     0.65186   2.524364352e+06
     0.65273   2.537467615e+06
     0.65361   2.531749497e+06
     0.65448   2.489292746e+06
     0.65535   2.468856949e+06
     0.65623   2.090617655e+06
     0.65710   2.370418868e+06
     0.65798   2.496293160e+06
     0.65886   2.546264161e+06
     0.65973   2.488814601e+06
     0.66061   2.560326430e+06
     0.66150   2.547010063e+06
     0.66238   2.565056053e+06
     0.66326   2.513032143e+06
     0.66415   2.561971090e+06
     0.66503   2.564397486e+06
     0.66592   2.584910163e+06
     0.66681   2.538088876e+06
     0.66770   2.548939671e+06
     0.66859   2.594843131e+06
     0.66948   2.575048342e+06
     0.67037   2.560625135e+06
     0.67127   2.445144049e+06
     0.67216   2.555044317e+06
     0.67306   2.575375025e+06
     0.67396   2.594863318e+06
     0.67486   2.573340180e+06
     0.67576   2.601402318e+06
     0.67666   2.581998744e+06
     0.67756   2.588147960e+06
     0.67847   2.600235119e+06
     0.67937   2.593478376e+06
     0.68028   2.584547324e+06
     0.68119   2.592051817e+06
     0.68210   2.596826834e+06
     0.68301   2.608089984e+06
     0.68392   2.604042875e+06
     0.68483   2.585735361e+06
     0.68574   2.574496056e+06
     0.68666   2.624892276e+06
     0.68757   2.626733723e+06
     0.68849   2.610444389e+06
     0.68941   2.634611815e+06
     0.69033   2.651445136e+06
     0.69125   2.615383874e+06
     0.69217   2.625036557e+06
     0.69310   2.617324322e+06
     0.69402   2.640692284e+06
     0.69495   2.602215091e+06
     0.69588   2.641527825e+06
     0.69680   2.645823192e+06
     0.69773   2.591580185e+06
     0.69866   2.640639351e+06
     0.69960   2.652155847e+06
     0.70053   2.602820543e+06
     0.70146   2.604674860e+06
     0.70240   2.605068360e+06
     0.70334   2.622819267e+06
     0.70428   2.644497572e+06
     0.70522   2.662756755e+06
     0.70616   2.650713704e+06
     0.70710   2.634753530e+06
     0.70804   2.682724573e+06
     0.70899   2.615671729e+06
     0.70993   2.673714999e+06
     0.71088   2.658325397e+06
     0.71183   2.642882768e+06
     0.71278   2.635344485e+06
     0.71373   2.639294627e+06
     0.71468   2.609762729e+06
     0.71564   2.672687067e+06
     0.71659   2.621689578e+06
     0.71755   2.682699400e+06
     0.71850   2.634482078e+06
     0.71946   2.581967683e+06
     0.72042   2.669969651e+06
     0.72138   2.617555573e+06
     0.72235   2.655725891e+06
     0.72331   2.700658783e+06
     0.72427   2.679975723e+06
     0.72524   2.679285502e+06
     0.72621   2.674940785e+06
     0.72718   2.708835052e+06
     0.72815   2.681899549e+06
     0.72912   2.582605891e+06
     0.73009   2.687708408e+06
     0.73107   2.659117849e+06
     0.73204   2.704975800e+06
     0.73302   2.663515874e+06
     0.73400   2.717360925e+06
     0.73498   2.707952470e+06
     0.73596   2.692015802e+06
     0.73694   2.694827544e+06
     0.73792   2.728960021e+06
     0.73891   2.626196483e+06
     0.73989   2.696706140e+06
     0.74088   2.665080181e+06
     0.74187   2.638680160e+06
     0.74286   2.675326377e+06
     0.74385   2.725105912e+06
     0.74484   2.662000816e+06
     0.74583   2.742308505e+06
     0.74683   2.714664026e+06
     0.74783   2.731893612e+06
     0.74882   2.729426596e+06
     0.74982   2.679049360e+06
     0.75082   2.738632739e+06
     0.75183   2.696435109e+06
     0.75283   2.723394581e+06
     0.75383   2.748157694e+06
     0.75484   2.753008039e+06
     0.75585   2.714769498e+06
     0.75685   2.741115708e+06
     0.75786   2.753599877e+06
     0.75888   2.717264821e+06
     0.75989   2.754541225e+06
     0.76090   2.737891293e+06
     0.76192   2.697336451e+06
     0.76293   2.780026624e+06
     0.76395   2.781912479e+06
     0.76497   2.784596406e+06
     0.76599   2.662454173e+06
     0.76701   2.689760116e+06
     0.76804   2.771876329e+06
     0.76906   2.752379087e+06
     0.77009   2.750733978e+06
     0.77111   2.753501546e+06
     0.77214   2.734698634e+06
     0.77317   2.766864248e+06
     0.77421   2.779111470e+06
     0.77524   2.706540410e+06
     0.77627   2.791517394e+06
     0.77731   2.788439075e+06
     0.77835   2.767358596e+06
     0.77938   2.787459341e+06
     0.78042   2.771359478e+06
     0.78147   2.771393939e+06
     0.78251   2.793574714e+06
     0.78355   2.739584442e+06
     0.78460   2.793788126e+06
     0.78564   2.784565691e+06
     0.78669   2.806755731e+06
     0.78774   2.800711266e+06
     0.78879   2.794484315e+06
     0.78985   2.797102642e+06
     0.79090   2.791303690e+06
     0.79195   2.744624006e+06
     0.79301   2.761640186e+06
     0.79407   2.727922581e+06
     0.79513   2.728519958e+06
     0.79619   2.792032655e+06
     0.79725   2.801539945e+06
     0.79832   2.812004779e+06
     0.79938   2.806836743e+06
     0.80045   2.765830039e+06
     0.80152   2.812547132e+06
     0.80258   2.801957388e+06
     0.80366   2.789910652e+06
     0.80473   2.759188967e+06
     0.80580   2.798448977e+06
     0.80688   2.810516710e+06
     0.80795   2.785824599e+06
     0.80903   2.780220970e+06
     0.81011   2.762606764e+06
     0.81119   2.813246951e+06
     0.81227   2.818935278e+06
     0.81336   2.823894643e+06
     0.81444   2.818835309e+06
     0.81553   2.807491702e+06
     0.81662   2.810645384e+06
     0.81771   2.817784891e+06
     0.81880   2.771556576e+06
     0.81989   2.737257390e+06
     0.82098   2.786482366e+06
     0.82208   2.734512332e+06
     0.82318   2.799961782e+06
     0.82427   2.816667983e+06
     0.82537   2.812462195e+06
     0.82648   2.831757333e+06
     0.82758   2.825558188e+06
     0.82868   2.834813578e+06
     0.82979   2.809786822e+06
     0.83090   2.780999581e+06
     0.83200   2.822216118e+06
     0.83311   2.745839750e+06
     0.83423   2.794997367e+06
     0.83534   2.793517768e+06
     0.83645   2.806111358e+06
     0.83757   2.830084738e+06
     0.83869   2.756274013e+06
     0.83981   2.832316732e+06
     0.84093   2.832256441e+06
     0.84205   2.814817428e+06
     0.84317   2.816302612e+06
     0.84430   2.785747592e+06
     0.84542   2.835345871e+06
     0.84655   2.837710985e+06
     0.84768   2.798191321e+06
     0.84881   2.845061863e+06
     0.84994   2.596371775e+06
     0.85108   2.826230926e+06
     0.85221   2.779330408e+06
     0.85335   2.779436451e+06
     0.85449   2.251959841e+06
     0.85563   2.774670544e+06
     0.85677   2.842971806e+06
     0.85791   2.857952209e+06
     0.85906   2.832474067e+06
     0.86020   2.811999708e+06
     0.86135   2.825176293e+06
     0.86250   2.834015030e+06
     0.86365   2.853837003e+06
     0.86480   2.822388567e+06
     0.86596   2.630466604e+06
     0.86711   2.546674167e+06
     0.86827   2.776684547e+06
     0.86943   2.749275624e+06
     0.87059   2.836728827e+06
     0.87175   2.806906379e+06
     0.87291   2.861898435e+06
     0.87408   2.803120045e+06
     0.87524   2.816758647e+06
     0.87641   2.819540763e+06
     0.87758   2.833936313e+06
     0.87875   2.877410018e+06
     0.87993   2.835554623e+06
     0.88110   2.738333462e+06
     0.88228   2.813454357e+06
     0.88345   2.884421411e+06
     0.88463   2.835065372e+06
     0.88581   2.875628728e+06
     0.88699   2.789068462e+06
     0.88818   2.863518135e+06
     0.88936   2.880910187e+06
     0.89055   2.893422246e+06
     0.89174   2.882970903e+06
     0.89293   2.826984289e+06
     0.89412   2.889900536e+06
     0.89531   2.861334277e+06
     0.89650   2.882691934e+06
     0.89770   2.858810614e+06
     0.89890   2.879488080e+06
     0.90010   2.827333914e+06
     0.90130   2.780537048e+06
     0.90250   2.814087169e+06
     0.90371   2.892604124e+06
     0.90491   2.902263116e+06
     0.90612   2.846242819e+06
     0.90733   2.893339176e+06
     0.90854   2.863247916e+06
     0.90975   2.782723673e+06
     0.91096   2.851381978e+06
     0.91218   2.870468638e+06
     0.91340   2.897734654e+06
     0.91462   2.863984000e+06
     0.91584   2.887182497e+06
     0.91706   2.867685354e+06
     0.91828   2.859697623e+06
     0.91951   2.873154499e+06
     0.92073   2.853530364e+06
     0.92196   2.787195104e+06
     0.92319   2.761202125e+06
     0.92442   2.815464858e+06
     0.92566   2.796665118e+06
     0.92689   2.854545077e+06
     0.92813   2.871368713e+06
     0.92937   2.849178875e+06
     0.93061   2.870258466e+06
     0.93185   2.874365543e+06
     0.93309   2.875295978e+06
     0.93434   2.877022694e+06
     0.93558   2.873686205e+06
     0.93683   2.857790702e+06
     0.93808   2.880567813e+06
     0.93933   2.858115151e+06
     0.94059   2.838130259e+06
     0.94184   2.761198258e+06
     0.94310   2.835520526e+06
     0.94436   2.836417156e+06
     0.94562   2.852752284e+06
     0.94688   2.877344692e+06
     0.94814   2.888887394e+06
     0.94941   2.879219133e+06
     0.95067   2.877918566e+06
     0.95194   2.874011172e+06
     0.95321   2.879020028e+06
     0.95448   2.772748327e+06
     0.95576   2.827061886e+06
     0.95703   2.865701400e+06
     0.95831   2.873508631e+06
     0.95959   2.882628373e+06
     0.96087   2.849203353e+06
     0.96215   2.884862955e+06
     0.96343   2.863095703e+06
     0.96472   2.857371284e+06
     0.96601   2.841224913e+06
     0.96730   2.887584113e+06
     0.96859   2.882835573e+06
     0.96988   2.880414821e+06
     0.97117   2.888068209e+06
     0.97247   2.894412376e+06
     0.97377   2.851664746e+06
     0.97506   2.870788686e+06
     0.97637   2.878255082e+06
     0.97767   2.893358424e+06
     0.97897   2.861465587e+06
     0.98028   2.892289935e+06
     0.98159   2.901815748e+06
     0.98290   2.895199948e+06
     0.98421   2.886457889e+06
     0.98552   2.896908549e+06
     0.98684   2.897974210e+06
     0.98815   2.900827828e+06
     0.98947   2.878199607e+06
     0.99079   2.875519343e+06
     0.99211   2.900098160e+06
     0.99344   2.899685026e+06
     0.99476   2.883723775e+06
     0.99609   2.899207946e+06
     0.99742   2.894006734e+06
     0.99875   2.902912660e+06
     1.00008   2.899079961e+06
     1.00142   2.897300696e+06
     1.00275   2.906681556e+06
     1.00409   2.880410013e+06
     1.00543   2.758800844e+06
     1.00677   2.857306975e+06
     1.00811   2.905178728e+06
     1.00946   2.902554297e+06
     1.01081   2.881979011e+06
     1.01216   2.899254482e+06
     1.01351   2.913447050e+06
     1.01486   2.881323225e+06
     1.01621   2.873669866e+06
     1.01757   2.907548038e+06
     1.01893   2.872870950e+06
     1.02028   2.878577388e+06
     1.02165   2.857992994e+06
     1.02301   2.903639810e+06
     1.02437   2.900368912e+06
     1.02574   2.919077420e+06
     1.02711   2.906712433e+06
     1.02848   2.916594069e+06
     1.02985   2.887885946e+06
     1.03123   2.902018066e+06
     1.03260   2.896353688e+06
     1.03398   2.877666155e+06
     1.03536   2.873138373e+06
     1.03674   2.913992782e+06
     1.03812   2.855886234e+06
     1.03951   2.890945262e+06
     1.04090   2.904784311e+06
     1.04228   2.900979285e+06
     1.04368   2.900028175e+06
     1.04507   2.910317471e+06
     1.04646   2.873304953e+06
     1.04786   2.878469306e+06
     1.04926   2.906904295e+06
     1.05066   2.898938237e+06
     1.05206   2.899727315e+06
     1.05346   2.894997482e+06
     1.05487   2.914899843e+06
     1.05628   2.911854452e+06
     1.05768   2.888582181e+06
     1.05910   2.809634659e+06
     1.06051   2.856840342e+06
     1.06192   2.905622733e+06
     1.06334   2.871384136e+06
     1.06476   2.915702937e+06
     1.06618   2.865242631e+06
     1.06760   2.900355163e+06
     1.06903   2.799532211e+06
     1.07045   2.848836327e+06
     1.07188   2.871250881e+06
     1.07331   2.840872330e+06
     1.07474   2.850463845e+06
     1.07618   2.894577413e+06
     1.07761   2.900432209e+06
     1.07905   2.836051364e+06
     1.08049   2.883706672e+06
     1.08193   2.810845163e+06
     1.08338   2.806468707e+06
     1.08482   2.862958999e+06
     1.08627   2.896974576e+06
     1.08772   2.797462497e+06
     1.08917   2.842209198e+06
     1.09062   2.888979961e+06
     1.09208   2.868333054e+06
     1.09353   2.783031038e+06
     1.09499   2.770916417e+06
     1.09645   2.777023366e+06
     1.09792   2.821636348e+06
     1.09938   2.836544475e+06
     1.10085   2.863751303e+06
     1.10232   2.802654982e+06
     1.10379   2.858000914e+06
     1.10526   2.865966012e+06
     1.10674   2.862556044e+06
     1.10821   2.877451294e+06
     1.10969   2.870998004e+06
     1.11117   2.875982832e+06
     1.11265   2.863687036e+06
     1.11414   2.862572041e+06
     1.11563   2.858076369e+06
     1.11711   2.882188358e+06
     1.11860   2.843081157e+06
     1.12010   2.839090170e+06
     1.12159   2.879971020e+06
     1.12309   2.885265180e+06
     1.12459   2.880605268e+06
     1.12609   2.780140674e+06
     1.12759   2.879767848e+06
     1.12909   2.850844785e+06
     1.13060   2.859829195e+06
     1.13211   2.888650067e+06
     1.13362   2.850727532e+06
     1.13513   2.872528477e+06
     1.13665   2.892302651e+06
     1.13816   2.835593263e+06
     1.13968   2.844663361e+06
     1.14120   2.833713058e+06
     1.14272   2.863120866e+06
     1.14425   2.845474533e+06
     1.14578   2.882891171e+06
     1.14730   2.881510499e+06
     1.14884   2.873624354e+06
     1.15037   2.886385986e+06
     1.15190   2.875672048e+06
     1.15344   2.880964106e+06
     1.15498   2.898406932e+06
     1.15652   2.895733536e+06
     1.15806   2.887363616e+06
     1.15961   2.834144096e+06
     1.16116   2.805858083e+06
     1.16270   2.880916179e+06
     1.16426   2.852350022e+06
     1.16581   2.867432294e+06
     1.16736   2.875112898e+06
     1.16892   2.834062159e+06
     1.17048   2.883646552e+06
     1.17204   2.889704995e+06
     1.17361   2.885752351e+06
     1.17517   2.832596789e+06
     1.17674   2.861887766e+06
     1.17831   2.845060388e+06
     1.17988   2.882845382e+06
     1.18146   2.862410677e+06
     1.18303   2.766866996e+06
     1.18461   2.856713195e+06
     1.18619   2.886517221e+06
     1.18778   2.796583836e+06
     1.18936   2.845795174e+06
     1.19095   2.889556241e+06
     1.19254   2.892605220e+06
