# Wavelength              Flux
#         um   erg s-1 cm-2 cm
     0.34510   1.220353415e+06
     0.34556   1.169093886e+06
     0.34602   9.815210344e+05
     0.34648   1.068679141e+06
     0.34695   1.228154539e+06
     0.34741   1.054743024e+06
     0.34787   9.993090070e+05
     0.34834   1.186768471e+06
     0.34880   1.247864459e+06
     0.34927   1.077932696e+06
     0.34973   1.037483315e+06
     0.35020   1.343827056e+06
     0.35067   1.290322753e+06
     0.35113   1.159557600e+06
     0.35160   1.171813431e+06
     0.35207   1.140373909e+06
     0.35254   9.528728761e+05
     0.35301   1.232387124e+06
     0.35348   1.204453822e+06
     0.35396   1.279317660e+06
     0.35443   1.296497511e+06
     0.35490   1.295628991e+06
     0.35537   1.119929536e+06
     0.35585   1.267370386e+06
     0.35632   1.311151707e+06
     0.35680   1.033670730e+06
     0.35727   1.025604849e+06
     0.35775   1.146396854e+06
     0.35823   1.104960825e+06
     0.35871   9.348168337e+05
     0.35918   1.173173762e+06
     0.35966   1.257092764e+06
     0.36014   1.393089907e+06
     0.36062   1.175290914e+06
     0.36111   1.127110913e+06
     0.36159   1.257030462e+06
     0.36207   1.004014587e+06
     0.36255   1.410126460e+06
     0.36304   1.266430342e+06
     0.36352   1.122413093e+06
     0.36401   1.410040897e+06
     0.36449   1.267071000e+06
     0.36498   1.138097528e+06
     0.36546   1.411948142e+06
     0.36595   1.384662325e+06
     0.36644   1.314688032e+06
     0.36693   1.183089479e+06
     0.36742   1.361442557e+06
     0.36791   1.192398845e+06
     0.36840   1.183000963e+06
     0.36889   1.196878963e+06
     0.36938   1.349006440e+06
     0.36988   1.433621594e+06
     0.37037   1.254423285e+06
     0.37086   1.205763445e+06
     0.37136   1.413263295e+06
     0.37185   1.508861945e+06
     0.37235   1.101969409e+06
     0.37285   1.530522126e+06
     0.37335   1.134687500e+06
     0.37384   1.184451071e+06
     0.37434   1.561983714e+06
     0.37484   1.011527830e+06
     0.37534   1.413509083e+06
     0.37584   1.623123504e+06
     0.37634   1.627239703e+06
     0.37685   1.452383626e+06
     0.37735   1.362714311e+06
     0.37785   1.764260326e+06
     0.37836   2.240709160e+06
     0.37886   1.739944583e+06
     0.37937   1.618345134e+06
     0.37987   1.214332654e+06
     0.38038   1.875142093e+06
     0.38089   1.892055531e+06
     0.38140   1.999501716e+06
     0.38190   1.716052606e+06
     0.38241   1.679570436e+06
     0.38292   1.394334333e+06
     0.38344   1.041182719e+06
     0.38395   1.179256250e+06
     0.38446   1.757518325e+06
     0.38497   2.022524547e+06
     0.38549   2.048721379e+06
     0.38600   1.679580237e+06
     0.38651   2.060874868e+06
     0.38703   1.788561838e+06
     0.38755   1.970110141e+06
     0.38806   1.773621879e+06
     0.38858   1.563493164e+06
     0.38910   1.366584679e+06
     0.38962   1.852104932e+06
     0.39014   2.031963914e+06
     0.39066   1.813845415e+06
     0.39118   2.293493302e+06
     0.39170   2.124827317e+06
     0.39223   1.809455060e+06
     0.39275   1.763191868e+06
     0.39327   7.002395486e+05
     0.39380   9.824586527e+05
     0.39432   1.770169845e+06
     0.39485   2.091891458e+06
     0.39538   2.239944770e+06
     0.39590   2.184100015e+06
     0.39643   1.471245351e+06
     0.39696   6.564485810e+05
     0.39749   1.456074741e+06
     0.39802   2.203149495e+06
     0.39855   2.215359219e+06
     0.39908   2.634301520e+06
     0.39962   2.447849318e+06
     0.40015   2.570144196e+06
     0.40068   2.569098425e+06
     0.40122   2.639948607e+06
     0.40175   2.675717607e+06
     0.40229   2.693949472e+06
     0.40283   2.673735360e+06
     0.40336   2.351540461e+06
     0.40390   2.786502534e+06
     0.40444   2.460314495e+06
     0.40498   2.791842679e+06
     0.40552   2.706743918e+06
     0.40606   2.713803097e+06
     0.40660   2.376431743e+06
     0.40715   2.533682749e+06
     0.40769   2.506247009e+06
     0.40823   2.706007549e+06
     0.40878   2.745689677e+06
     0.40932   2.757542005e+06
     0.40987   2.257873549e+06
     0.41042   1.696306026e+06
     0.41096   2.515998192e+06
     0.41151   2.763494842e+06
     0.41206   2.790918094e+06
     0.41261   2.831887497e+06
     0.41316   2.620507082e+06
     0.41371   2.794872471e+06
     0.41426   2.790171307e+06
     0.41482   2.956138255e+06
     0.41537   2.756190771e+06
     0.41592   2.939508723e+06
     0.41648   2.933441754e+06
     0.41704   2.866557745e+06
     0.41759   2.620420720e+06
     0.41815   2.811518149e+06
     0.41871   2.883220677e+06
     0.41927   2.965781710e+06
     0.41982   2.698349234e+06
     0.42038   2.652695859e+06
     0.42095   2.968836710e+06
     0.42151   2.902021366e+06
     0.42207   2.996860077e+06
     0.42263   2.511317286e+06
     0.42320   3.081315423e+06
     0.42376   2.832077942e+06
     0.42433   2.918430113e+06
     0.42489   2.793119525e+06
     0.42546   2.900951343e+06
     0.42603   2.879398980e+06
     0.42660   3.025206093e+06
     0.42717   2.629007095e+06
     0.42773   2.852022475e+06
     0.42831   2.840693765e+06
     0.42888   2.534177959e+06
     0.42945   2.759367520e+06
     0.43002   2.380360389e+06
     0.43060   2.312814683e+06
     0.43117   2.253772197e+06
     0.43175   3.002820131e+06
     0.43232   2.932110739e+06
     0.43290   2.649508949e+06
     0.43348   2.814068297e+06
     0.43405   1.808962508e+06
     0.43463   2.524658679e+06
     0.43521   2.747724301e+06
     0.43579   3.099010241e+06
     0.43638   3.213916930e+06
     0.43696   3.113497565e+06
     0.43754   3.022668948e+06
     0.43812   3.199952884e+06
     0.43871   2.726945360e+06
     0.43929   3.077383220e+06
     0.43988   2.994478945e+06
     0.44047   3.086587860e+06
     0.44106   3.124589509e+06
     0.44164   3.106072684e+06
     0.44223   3.192995382e+06
     0.44282   3.316824707e+06
     0.44341   3.068322187e+06
     0.44401   3.363557442e+06
     0.44460   3.129469593e+06
     0.44519   3.256649977e+06
     0.44579   2.891100284e+06
     0.44638   3.140500970e+06
     0.44698   3.130089889e+06
     0.44757   3.424266334e+06
     0.44817   3.206541530e+06
     0.44877   3.339832240e+06
     0.44937   3.327808768e+06
     0.44997   3.305123350e+06
     0.45057   3.602480213e+06
     0.45117   3.571576963e+06
     0.45177   3.446944921e+06
     0.45237   3.351917816e+06
     0.45298   3.204581530e+06
     0.45358   3.296742838e+06
     0.45418   3.497790826e+06
     0.45479   3.276142169e+06
     0.45540   3.421327720e+06
     0.45600   3.489929655e+06
     0.45661   3.549367055e+06
     0.45722   3.434771723e+06
     0.45783   3.536723708e+06
     0.45844   3.210218514e+06
     0.45906   3.423866789e+06
     0.45967   3.380374447e+06
     0.46028   3.382421058e+06
     0.46090   3.576766693e+06
     0.46151   3.400819473e+06
     0.46213   3.474535645e+06
     0.46274   3.613195187e+06
     0.46336   3.531288477e+06
     0.46398   3.554370812e+06
     0.46460   3.623231393e+06
     0.46522   3.597260365e+06
     0.46584   3.577730084e+06
     0.46646   3.660806919e+06
     0.46708   3.440143902e+06
     0.46770   3.628551884e+06
     0.46833   3.588130722e+06
     0.46895   3.582191112e+06
     0.46958   3.707642095e+06
     0.47021   3.532737694e+06
     0.47083   3.530072739e+06
     0.47146   3.626275434e+06
     0.47209   3.714517691e+06
     0.47272   3.654075985e+06
     0.47335   3.562200609e+06
     0.47398   3.621635019e+06
     0.47461   3.743174949e+06
     0.47525   3.769281791e+06
     0.47588   3.686620783e+06
     0.47652   3.589270382e+06
     0.47715   3.716328815e+06
     0.47779   3.856525715e+06
     0.47843   3.745625500e+06
     0.47907   3.628874939e+06
     0.47970   3.767752220e+06
     0.48034   3.723889842e+06
     0.48099   3.741328771e+06
     0.48163   3.722742443e+06
     0.48227   3.688926533e+06
     0.48291   3.800447977e+06
     0.48356   3.684599763e+06
     0.48420   3.493208763e+06
     0.48485   3.570257710e+06
     0.48550   3.269243718e+06
     0.48614   2.391682104e+06
     0.48679   3.039226825e+06
     0.48744   3.318816042e+06
     0.48809   3.512292987e+06
     0.48874   3.541811724e+06
     0.48940   3.640589726e+06
     0.49005   3.842260562e+06
     0.49070   3.803603523e+06
     0.49136   3.675547118e+06
     0.49201   3.593913523e+06
     0.49267   3.719527865e+06
     0.49333   3.856858070e+06
     0.49398   3.686502210e+06
     0.49464   3.847334372e+06
     0.49530   3.950346284e+06
     0.49596   3.757747632e+06
     0.49663   3.878134324e+06
     0.49729   3.887887944e+06
     0.49795   3.833850719e+06
     0.49862   3.512717801e+06
     0.49928   3.818962473e+06
     0.49995   3.865584693e+06
     0.50061   3.595877055e+06
     0.50128   3.702597415e+06
     0.50195   3.629273864e+06
     0.50262   3.758362090e+06
     0.50329   3.986882432e+06
     0.50396   3.628814304e+06
     0.50464   3.906078446e+06
     0.50531   3.780146247e+06
     0.50598   4.047630422e+06
     0.50666   3.916374315e+06
     0.50733   3.880271296e+06
     0.50801   3.765070519e+06
     0.50869   3.797186656e+06
     0.50937   4.058880162e+06
     0.51005   3.798031759e+06
     0.51073   3.905427110e+06
     0.51141   3.905826034e+06
     0.51209   4.042436816e+06
     0.51277   3.667335819e+06
     0.51346   3.944489567e+06
     0.51414   3.700176533e+06
     0.51483   3.949382491e+06
     0.51552   3.826924875e+06
     0.51620   4.006905293e+06
     0.51689   3.546279025e+06
     0.51758   3.623011221e+06
     0.51827   3.643078760e+06
     0.51897   3.896017129e+06
     0.51966   3.714602284e+06
     0.52035   3.968816801e+06
     0.52105   3.797122889e+06
     0.52174   3.921187982e+06
     0.52244   4.056520424e+06
     0.52313   3.707130416e+06
     0.52383   3.942781329e+06
     0.52453   4.010263342e+06
     0.52523   4.070455889e+06
     0.52593   3.862480474e+06
     0.52663   3.614714091e+06
     0.52734   3.510340872e+06
     0.52804   3.888070443e+06
     0.52874   4.014455842e+06
     0.52945   4.100827493e+06
     0.53016   3.872647791e+06
     0.53086   4.133546255e+06
     0.53157   4.027803352e+06
     0.53228   4.067097339e+06
     0.53299   3.787725545e+06
     0.53370   3.784389089e+06
     0.53441   4.035332761e+06
     0.53513   4.071598050e+06
     0.53584   4.218316509e+06
     0.53656   4.096219021e+06
     0.53727   3.940759393e+06
     0.53799   4.169273688e+06
     0.53871   4.129806441e+06
     0.53943   4.106723697e+06
     0.54014   4.010595385e+06
     0.54087   3.729316825e+06
     0.54159   4.037586816e+06
     0.54231   4.063959962e+06
     0.54303   4.111507030e+06
     0.54376   4.075099381e+06
     0.54448   4.195183764e+06
     0.54521   4.173609541e+06
     0.54594   4.149589561e+06
     0.54667   4.154355341e+06
     0.54739   4.231002379e+06
     0.54813   4.076054948e+06
     0.54886   4.156095408e+06
     0.54959   4.104573372e+06
     0.55032   4.233266507e+06
     0.55106   4.087256001e+06
     0.55179   4.252229154e+06
     0.55253   4.207974182e+06
     0.55327   4.185362286e+06
     0.55400   4.294755814e+06
     0.55474   4.310737567e+06
     0.55548   4.238178158e+06
     0.55622   4.184503550e+06
     0.55697   4.222074985e+06
     0.55771   4.155590537e+06
     0.55845   4.259530393e+06
     0.55920   4.036118385e+06
     0.55994   4.062445281e+06
     0.56069   4.266646851e+06
     0.56144   4.220813858e+06
     0.56219   4.312713995e+06
     0.56294   4.281010480e+06
     0.56369   4.293591081e+06
     0.56444   4.267993665e+06
     0.56519   4.323001037e+06
     0.56595   4.071667404e+06
     0.56670   4.248748648e+06
     0.56746   4.327602396e+06
     0.56822   4.334476772e+06
     0.56898   4.264499855e+06
     0.56973   4.377103175e+06
     0.57049   4.279705000e+06
     0.57126   4.146630704e+06
     0.57202   4.386459634e+06
     0.57278   4.455294228e+06
     0.57355   4.441739675e+06
     0.57431   4.453071205e+06
     0.57508   4.358189831e+06
     0.57584   4.308905290e+06
     0.57661   4.404269721e+06
     0.57738   4.430963728e+06
     0.57815   4.416548542e+06
     0.57892   4.340947643e+06
     0.57970   4.420814475e+06
     0.58047   4.449105901e+06
     0.58124   4.428292054e+06
     0.58202   4.457399669e+06
     0.58280   4.499490119e+06
     0.58357   4.463518865e+06
     0.58435   4.498316818e+06
     0.58513   4.445981315e+06
     0.58591   4.336367013e+06
     0.58669   4.393685049e+06
     0.58748   4.518333903e+06
     0.58826   4.468663795e+06
     0.58905   4.259601996e+06
     0.58983   4.283908420e+06
     0.59062   4.491334370e+06
     0.59141   4.458574892e+06
     0.59220   4.478435449e+06
     0.59299   4.412396239e+06
     0.59378   4.492105391e+06
     0.59457   4.512418631e+06
     0.59536   4.434614758e+06
     0.59616   4.509330278e+06
     0.59695   4.534609586e+06
     0.59775   4.456101706e+06
     0.59855   4.430145317e+06
     0.59934   4.518034786e+06
     0.60014   4.460397053e+06
     0.60095   4.466117312e+06
     0.60175   4.444826561e+06
     0.60255   4.380950037e+06
     0.60335   4.468064650e+06
     0.60416   4.567461498e+06
     0.60496   4.565738375e+06
     0.60577   4.486563603e+06
     0.60658   4.496141945e+06
     0.60739   4.578615021e+06
     0.60820   4.501391309e+06
     0.60901   4.476491933e+06
     0.60982   4.539728308e+06
     0.61064   4.367177764e+06
     0.61145   4.524284215e+06
     0.61227   4.490149764e+06
     0.61309   4.432189835e+06
     0.61390   4.411612238e+06
     0.61472   4.414846827e+06
     0.61554   4.434786069e+06
     0.61636   4.278699176e+06
     0.61719   4.414918194e+06
     0.61801   4.514012103e+06
     0.61883   4.574625797e+06
     0.61966   4.481744631e+06
     0.62049   4.570285227e+06
     0.62131   4.541240153e+06
     0.62214   4.500850077e+06
     0.62297   4.496016770e+06
     0.62380   4.464665658e+06
     0.62464   4.369053638e+06
     0.62547   4.421505737e+06
     0.62630   4.536931054e+06
     0.62714   4.514792028e+06
     0.62798   4.442569796e+06
     0.62882   4.529928788e+06
     0.62965   4.513295582e+06
     0.63049   4.505641879e+06
     0.63134   4.531896958e+06
     0.63218   4.433046054e+06
     0.63302   4.601934882e+06
     0.63387   4.529468207e+06
     0.63471   4.543833763e+06
     0.63556   4.571396045e+06
     0.63641   4.505216341e+06
     0.63726   4.575798779e+06
     0.63811   4.601590418e+06
     0.63896   4.601534224e+06
     0.63981   4.500380620e+06
     0.64066   4.558138165e+06
     0.64152   4.533906090e+06
     0.64237   4.538014030e+06
     0.64323   4.569725628e+06
     0.64409   4.549122188e+06
     0.64495   4.601623629e+06
     0.64581   4.552047098e+06
     0.64667   4.519403116e+06
     0.64753   4.535596722e+06
     0.64840   4.627303468e+06
     0.64926   4.546909285e+06
     0.65013   4.426900206e+06
     0.65100   4.608196265e+06
     0.65186   4.583053041e+06
     0.65273   4.593371001e+06
     0.65361   4.564810091e+06
     0.65448   4.439437267e+06
     0.65535   4.291698396e+06
     0.65623   3.311627837e+06
     0.65710   3.932235908e+06
     0.65798   4.389978321e+06
     0.65886   4.531801886e+06
     0.65973   4.513832138e+06
     0.66061   4.611112466e+06
     0.66150   4.626177270e+06
     0.66238   4.653778796e+06
     0.66326   4.570352399e+06
     0.66415   4.643413033e+06
     0.66503   4.656249191e+06
     0.66592   4.665943244e+06
     0.66681   4.613319030e+06
     0.66770   4.624652477e+06
     0.66859   4.677590294e+06
     0.66948   4.652048201e+06
     0.67037   4.641381823e+06
     0.67127   4.476384818e+06
     0.67216   4.613295553e+06
     0.67306   4.640684921e+06
     0.67396   4.673403424e+06
     0.67486   4.629109846e+06
     0.67576   4.660300497e+06
     0.67666   4.640482650e+06
     0.67756   4.656787443e+06
     0.67847   4.659184024e+06
     0.67937   4.647496509e+06
     0.68028   4.635385579e+06
     0.68119   4.647594265e+06
     0.68210   4.658456436e+06
     0.68301   4.644376698e+06
     0.68392   4.654024045e+06
     0.68483   4.629885395e+06
     0.68574   4.609590836e+06
     0.68666   4.676531803e+06
     0.68757   4.692086004e+06
     0.68849   4.665538198e+06
     0.68941   4.679264336e+06
     0.69033   4.712206641e+06
     0.69125   4.651666193e+06
     0.69217   4.651063939e+06
     0.69310   4.666466207e+06
     0.69402   4.691427949e+06
     0.69495   4.642529035e+06
     0.69588   4.684103616e+06
     0.69680   4.680509710e+06
     0.69773   4.622394105e+06
     0.69866   4.685206005e+06
     0.69960   4.687797689e+06
     0.70053   4.591788277e+06
     0.70146   4.631500456e+06
     0.70240   4.595326227e+06
     0.70334   4.643850700e+06
     0.70428   4.667718147e+06
     0.70522   4.699782916e+06
     0.70616   4.658702496e+06
     0.70710   4.642418624e+06
     0.70804   4.712797345e+06
     0.70899   4.619775888e+06
     0.70993   4.690060014e+06
     0.71088   4.682076849e+06
     0.71183   4.564676560e+06
     0.71278   4.639310033e+06
     0.71373   4.638260263e+06
     0.71468   4.611399646e+06
     0.71564   4.695457288e+06
     0.71659   4.585868756e+06
     0.71755   4.694972478e+06
     0.71850   4.627026352e+06
     0.71946   4.535871927e+06
     0.72042   4.677520486e+06
     0.72138   4.591101688e+06
     0.72235   4.619029868e+06
     0.72331   4.688968226e+06
     0.72427   4.646240484e+06
     0.72524   4.662474170e+06
     0.72621   4.668608047e+06
     0.72718   4.701380526e+06
     0.72815   4.652715977e+06
     0.72912   4.501428320e+06
     0.73009   4.662477489e+06
     0.73107   4.605410997e+06
     0.73204   4.691408194e+06
     0.73302   4.624186579e+06
     0.73400   4.697816370e+06
     0.73498   4.692019959e+06
     0.73596   4.657430223e+06
     0.73694   4.665335150e+06
     0.73792   4.694146510e+06
     0.73891   4.548666006e+06
     0.73989   4.657050320e+06
     0.74088   4.589817362e+06
     0.74187   4.552512675e+06
     0.74286   4.598296822e+06
     0.74385   4.676913206e+06
     0.74484   4.572093717e+06
     0.74583   4.706108628e+06
     0.74683   4.657833944e+06
     0.74783   4.652935463e+06
     0.74882   4.651836182e+06
     0.74982   4.618280038e+06
     0.75082   4.686030783e+06
     0.75183   4.619950952e+06
     0.75283   4.644498859e+06
     0.75383   4.687492977e+06
     0.75484   4.684898680e+06
     0.75585   4.624636092e+06
     0.75685   4.661478007e+06
     0.75786   4.675691347e+06
     0.75888   4.636736228e+06
     0.75989   4.672388521e+06
     0.76090   4.643233535e+06
     0.76192   4.598247794e+06
     0.76293   4.708015861e+06
     0.76395   4.704711141e+06
     0.76497   4.710827517e+06
     0.76599   4.519440615e+06
     0.76701   4.574944667e+06
     0.76804   4.671899483e+06
     0.76906   4.637849252e+06
     0.77009   4.654278925e+06
     0.77111   4.628152747e+06
     0.77214   4.617737686e+06
     0.77317   4.658668406e+06
     0.77421   4.671788279e+06
     0.77524   4.577280101e+06
     0.77627   4.679187074e+06
     0.77731   4.613702130e+06
     0.77835   4.634869842e+06
     0.77938   4.681289260e+06
     0.78042   4.636301448e+06
     0.78147   4.641299792e+06
     0.78251   4.673270188e+06
     0.78355   4.591069820e+06
     0.78460   4.649293740e+06
     0.78564   4.636448680e+06
     0.78669   4.668738702e+06
     0.78774   4.669988544e+06
     0.78879   4.661876183e+06
     0.78985   4.659477195e+06
     0.79090   4.658212704e+06
     0.79195   4.605488842e+06
     0.79301   4.593371428e+06
     0.79407   4.594651665e+06
     0.79513   4.580698123e+06
     0.79619   4.661924604e+06
     0.79725   4.663619773e+06
     0.79832   4.679176361e+06
     0.79938   4.661024443e+06
     0.80045   4.617031229e+06
     0.80152   4.668002293e+06
     0.80258   4.646197216e+06
     0.80366   4.620254851e+06
     0.80473   4.597306072e+06
     0.80580   4.625387422e+06
     0.80688   4.654655313e+06
     0.80795   4.630721619e+06
     0.80903   4.618190842e+06
     0.81011   4.584119449e+06
     0.81119   4.666749744e+06
     0.81227   4.671843980e+06
     0.81336   4.665733527e+06
     0.81444   4.657571891e+06
     0.81553   4.634593128e+06
     0.81662   4.631556303e+06
     0.81771   4.642542921e+06
     0.81880   4.574350210e+06
     0.81989   4.539687936e+06
     0.82098   4.569638180e+06
     0.82208   4.509116833e+06
     0.82318   4.589183442e+06
     0.82427   4.609879732e+06
     0.82537   4.563119621e+06
     0.82648   4.620317464e+06
     0.82758   4.596837177e+06
     0.82868   4.606174182e+06
     0.82979   4.595470364e+06
     0.83090   4.532855644e+06
     0.83200   4.585866950e+06
     0.83311   4.505529949e+06
     0.83423   4.501342930e+06
     0.83534   4.532810109e+06
     0.83645   4.554907942e+06
     0.83757   4.572317811e+06
     0.83869   4.519462419e+06
     0.83981   4.565763842e+06
     0.84093   4.566337538e+06
     0.84205   4.534449946e+06
     0.84317   4.549955537e+06
     0.84430   4.494996196e+06
     0.84542   4.525181651e+06
     0.84655   4.545374960e+06
     0.84768   4.497957675e+06
     0.84881   4.585344639e+06
     0.84994   4.201792954e+06
     0.85108   4.499231521e+06
     0.85221   4.520098173e+06
     0.85335   4.493769511e+06
     0.85449   3.697473152e+06
     0.85563   4.451899107e+06
     0.85677   4.585496470e+06
     0.85791   4.602455183e+06
     0.85906   4.532100846e+06
     0.86020   4.367843997e+06
     0.86135   4.525937900e+06
     0.86250   4.572774592e+06
     0.86365   4.592245892e+06
     0.86480   4.529434984e+06
     0.86596   4.238839364e+06
     0.86711   4.000663545e+06
     0.86827   4.441952119e+06
     0.86943   4.476057146e+06
     0.87059   4.575147641e+06
     0.87175   4.512971980e+06
     0.87291   4.583473363e+06
     0.87408   4.444984806e+06
     0.87524   4.248387441e+06
     0.87641   4.447045802e+06
     0.87758   4.539562063e+06
     0.87875   4.619733343e+06
     0.87993   4.573382154e+06
     0.88110   4.493354877e+06
     0.88228   4.558059421e+06
     0.88345   4.616358777e+06
     0.88463   4.510854038e+06
     0.88581   4.435989383e+06
     0.88699   4.177286862e+06
     0.88818   4.485280395e+06
     0.88936   4.574179295e+06
     0.89055   4.624832325e+06
     0.89174   4.589179106e+06
     0.89293   4.504284715e+06
     0.89412   4.640401568e+06
     0.89531   4.588177505e+06
     0.89650   4.605373293e+06
     0.89770   4.551780611e+06
     0.89890   4.567675266e+06
     0.90010   4.466468975e+06
     0.90130   4.153240289e+06
     0.90250   4.249647117e+06
     0.90371   4.527605506e+06
     0.90491   4.588381209e+06
     0.90612   4.449268937e+06
     0.90733   4.599425469e+06
     0.90854   4.533739509e+06
     0.90975   4.384749697e+06
     0.91096   4.509995312e+06
     0.91218   4.573292375e+06
     0.91340   4.599318460e+06
     0.91462   4.579952270e+06
     0.91584   4.609012176e+06
     0.91706   4.589556607e+06
     0.91828   4.552560486e+06
     0.91951   4.571782723e+06
     0.92073   4.510780713e+06
     0.92196   4.298656508e+06
     0.92319   3.971720179e+06
     0.92442   4.305504196e+06
     0.92566   4.406318868e+06
     0.92689   4.474213842e+06
     0.92813   4.555898947e+06
     0.92937   4.535663755e+06
     0.93061   4.554976238e+06
     0.93185   4.553427363e+06
     0.93309   4.556025040e+06
     0.93434   4.566422340e+06
     0.93558   4.560557114e+06
     0.93683   4.536439693e+06
     0.93808   4.562790185e+06
     0.93933   4.519849180e+06
     0.94059   4.447572119e+06
     0.94184   4.384249658e+06
     0.94310   4.460218991e+06
     0.94436   4.475366627e+06
     0.94562   4.501780066e+06
     0.94688   4.544897189e+06
     0.94814   4.544207223e+06
     0.94941   4.534658072e+06
     0.95067   4.501276706e+06
     0.95194   4.486266200e+06
     0.95321   4.409806483e+06
     0.95448   3.995057223e+06
     0.95576   4.188866798e+06
     0.95703   4.413614285e+06
     0.95831   4.467038720e+06
     0.95959   4.490479730e+06
     0.96087   4.416721986e+06
     0.96215   4.477399067e+06
     0.96343   4.461352185e+06
     0.96472   4.473641536e+06
     0.96601   4.395602033e+06
     0.96730   4.503008670e+06
     0.96859   4.478374829e+06
     0.96988   4.475232458e+06
     0.97117   4.512402501e+06
     0.97247   4.515211442e+06
     0.97377   4.458413316e+06
     0.97506   4.465419249e+06
     0.97637   4.481008285e+06
     0.97767   4.497217028e+06
     0.97897   4.470609920e+06
     0.98028   4.477528437e+06
     0.98159   4.498025131e+06
     0.98290   4.478907151e+06
     0.98421   4.463123385e+06
     0.98552   4.458116714e+06
     0.98684   4.466399684e+06
     0.98815   4.483906593e+06
     0.98947   4.413526318e+06
     0.99079   4.413248602e+06
     0.99211   4.463139117e+06
     0.99344   4.451822732e+06
     0.99476   4.433481235e+06
     0.99609   4.444764598e+06
     0.99742   4.440280309e+06
     0.99875   4.448602046e+06
     1.00008   4.430556156e+06
     1.00142   4.407499865e+06
     1.00275   4.385241505e+06
     1.00409   4.247413121e+06
     1.00543   3.810829602e+06
     1.00677   4.233359644e+06
     1.00811   4.382970921e+06
     1.00946   4.397731070e+06
     1.01081   4.370140323e+06
     1.01216   4.396001617e+06
     1.01351   4.440454110e+06
     1.01486   4.402928316e+06
     1.01621   4.378265481e+06
     1.01757   4.436764839e+06
     1.01893   4.350142745e+06
     1.02028   4.391484949e+06
     1.02165   4.361418616e+06
     1.02301   4.414179400e+06
     1.02437   4.395731101e+06
     1.02574   4.440391929e+06
     1.02711   4.418311508e+06
     1.02848   4.427052833e+06
     1.02985   4.386176607e+06
     1.03123   4.399544996e+06
     1.03260   4.384918116e+06
     1.03398   4.363523405e+06
     1.03536   4.360800547e+06
     1.03674   4.408457987e+06
     1.03812   4.325013841e+06
     1.03951   4.387420267e+06
     1.04090   4.379153301e+06
     1.04228   4.391722383e+06
     1.04368   4.371781222e+06
     1.04507   4.369126447e+06
     1.04646   4.270749223e+06
     1.04786   4.329042223e+06
     1.04926   4.372615997e+06
     1.05066   4.356115313e+06
     1.05206   4.332529184e+06
     1.05346   4.351391354e+06
     1.05487   4.370934889e+06
     1.05628   4.366988206e+06
     1.05768   4.324804250e+06
     1.05910   4.216898695e+06
     1.06051   4.281564958e+06
     1.06192   4.357308812e+06
     1.06334   4.284340665e+06
     1.06476   4.369461623e+06
     1.06618   4.303913078e+06
     1.06760   4.338412245e+06
     1.06903   4.069537171e+06
     1.07045   4.238000481e+06
     1.07188   4.252394680e+06
     1.07331   4.219220704e+06
     1.07474   4.252875914e+06
     1.07618   4.301073172e+06
     1.07761   4.311996412e+06
     1.07905   4.240461854e+06
     1.08049   4.281403553e+06
     1.08193   4.205962580e+06
     1.08338   4.187160995e+06
     1.08482   4.241426326e+06
     1.08627   4.290542200e+06
     1.08772   4.163379743e+06
     1.08917   4.199895129e+06
     1.09062   4.240636017e+06
     1.09208   4.116236203e+06
     1.09353   3.857485470e+06
     1.09499   3.806410999e+06
     1.09645   4.066834307e+06
     1.09792   4.181986626e+06
     1.09938   4.203146719e+06
     1.10085   4.277842830e+06
     1.10232   4.186435537e+06
     1.10379   4.263053735e+06
     1.10526   4.257799983e+06
     1.10674   4.274769195e+06
     1.10821   4.273765055e+06
     1.10969   4.269327211e+06
     1.11117   4.278889518e+06
     1.11265   4.247592760e+06
     1.11414   4.229434644e+06
     1.11563   4.244798033e+06
     1.11711   4.263992102e+06
     1.11860   4.196392265e+06
     1.12010   4.200506148e+06
     1.12159   4.252222837e+06
     1.12309   4.259359868e+06
     1.12459   4.254853156e+06
     1.12609   4.135834363e+06
     1.12759   4.243392954e+06
     1.12909   4.147445984e+06
     1.13060   4.184300472e+06
     1.13211   4.234745069e+06
     1.13362   4.154566257e+06
     1.13513   4.200018266e+06
     1.13665   4.233100543e+06
     1.13816   4.153508962e+06
     1.13968   4.129902836e+06
     1.14120   4.128770972e+06
     1.14272   4.182353341e+06
     1.14425   4.145269386e+06
     1.14578   4.206907341e+06
     1.14730   4.205607450e+06
     1.14884   4.197751297e+06
     1.15037   4.199870685e+06
     1.15190   4.173472258e+06
     1.15344   4.198611994e+06
     1.15498   4.211610131e+06
     1.15652   4.201022648e+06
     1.15806   4.190459812e+06
     1.15961   4.102023567e+06
     1.16116   4.085607019e+06
     1.16270   4.132862525e+06
     1.16426   4.125688965e+06
     1.16581   4.080657686e+06
     1.16736   4.123191577e+06
     1.16892   4.118189744e+06
     1.17048   4.160734399e+06
     1.17204   4.170971737e+06
     1.17361   4.150282071e+06
     1.17517   3.978960644e+06
     1.17674   4.124698302e+06
     1.17831   4.094092245e+06
     1.17988   4.125030556e+06
     1.18146   4.111160227e+06
     1.18303   4.040629132e+06
     1.18461   4.065570746e+06
     1.18619   4.124821243e+06
     1.18778   4.036831905e+06
     1.18936   4.038304720e+06
     1.19095   4.140009954e+06
     1.19254   4.141981524e+06
